ENSG_id	logFC	adj_pval	gene
ENSG00000120686	-0.1164	1.0	UFM1
ENSG00000099804	0.0306	1.0	CDC34
ENSG00000141101	-0.307	1.0	NOB1
ENSG00000105401	-0.288	1.0	CDC37
ENSG00000171160	0.0484	1.0	MORN4
ENSG00000158578	0.0879	1.0	ALAS2
ENSG00000221989	0.504	1.0	OR2A2
ENSG00000221836	-0.209	1.0	OR2A5
ENSG00000143546	0.322	1.0	S100A8
ENSG00000198855	6e-05	1.0	FICD
ENSG00000115760	-0.0815	1.0	BIRC6
ENSG00000165288	-0.3	1.0	BRWD3
ENSG00000143556	-0.329	1.0	S100A7
ENSG00000197956	0.353	1.0	S100A6
ENSG00000160678	0.1	1.0	S100A1
ENSG00000188015	0.152	1.0	S100A3
ENSG00000135709	0.419	1.0	KIAA0513
ENSG00000118702	-0.0523	1.0	GHRH
ENSG00000103264	-0.00193	1.0	FBXO31
ENSG00000175556	-0.101	1.0	LONRF3
ENSG00000170500	-0.542	1.0	LONRF2
ENSG00000154359	0.0701	1.0	LONRF1
ENSG00000101190	-0.108	1.0	TCFL5
ENSG00000008083	0.0538	1.0	JARID2
ENSG00000269666	-0.0518	1.0	PGK1
ENSG00000110711	-0.191	1.0	AIP
ENSG00000121743	0.00752	1.0	GJA3
ENSG00000188000	-0.0717	1.0	OR7D2
ENSG00000187513	0.0649	1.0	GJA4
ENSG00000164649	-0.142	1.0	CDCA7L
ENSG00000036473	0.0109	1.0	OTC
ENSG00000057935	0.0147	1.0	MTA3
ENSG00000011132	-0.124	1.0	APBA3
ENSG00000034053	-0.186	1.0	APBA2
ENSG00000111700	0.0199	1.0	SLCO1B3
ENSG00000147059	-0.129	1.0	SPIN2A
ENSG00000130313	-0.251	1.0	PGLS
ENSG00000205593	0.0919	1.0	DENND6B
ENSG00000180432	0.0174	1.0	CYP8B1
ENSG00000163576	-0.0939	1.0	EFHB
ENSG00000123500	-0.266	1.0	COL10A1
ENSG00000159256	-0.0726	1.0	MORC3
ENSG00000152217	0.0111	1.0	SETBP1
ENSG00000133131	-0.0345	1.0	MORC4
ENSG00000106278	0.114	1.0	PTPRZ1
ENSG00000134461	-0.385	1.0	ANKRD16
ENSG00000160193	-0.133	1.0	WDR4
ENSG00000089916	-0.107	1.0	GPATCH2L
ENSG00000132466	0.0326	1.0	ANKRD17
ENSG00000065183	-0.128	1.0	WDR3
ENSG00000140830	0.168	1.0	TXNL4B
ENSG00000081189	0.152	1.0	MEF2C
ENSG00000145386	0.12	1.0	CCNA2
ENSG00000135636	0.029	1.0	DYSF
ENSG00000131475	0.107	1.0	VPS25
ENSG00000158560	0.353	1.0	DYNC1I1
ENSG00000101745	0.0188	1.0	ANKRD12
ENSG00000160948	-0.211	1.0	VPS28
ENSG00000159363	-0.145	1.0	ATP13A2
ENSG00000125046	0.154	1.0	SSUH2
ENSG00000068305	0.164	1.0	MEF2A
ENSG00000262634	0.523	1.0	SKA1
ENSG00000108557	-0.0677	1.0	RAI1
ENSG00000182628	0.246	1.0	SKA2
ENSG00000215018	-0.0913	1.0	COL28A1
ENSG00000133640	0.112	1.0	LRRIQ1
ENSG00000221888	0.102	1.0	OR1C1
ENSG00000167522	-0.0835	1.0	ANKRD11
ENSG00000188306	0.0227	1.0	LRRIQ4
ENSG00000000460	-0.116	1.0	C1orf112
ENSG00000171722	-0.178	1.0	C1orf111
ENSG00000182795	-0.286	1.0	C1orf116
ENSG00000162817	-0.175	1.0	C1orf115
ENSG00000065457	-0.218	1.0	ADAT1
ENSG00000104055	0.101	1.0	TGM5
ENSG00000108679	0.576	1.0	LGALS3BP
ENSG00000120733	0.0022	1.0	KDM3B
ENSG00000128881	-0.186	1.0	TTBK2
ENSG00000272207	-0.0508	1.0	PLEKHO1
ENSG00000125285	0.26	1.0	SOX21
ENSG00000169016	0.239	1.0	E2F6
ENSG00000133740	0.0442	1.0	E2F5
ENSG00000205250	0.0203	1.0	E2F4
ENSG00000112242	0.318	1.0	E2F3
ENSG00000007968	0.288	1.0	E2F2
ENSG00000101412	0.234	1.0	E2F1
ENSG00000124201	0.541	1.0	ZNFX1
ENSG00000177383	-0.112	1.0	MAGEF1
ENSG00000182827	-0.0998	1.0	ACBD3
ENSG00000149923	0.117	1.0	PPP4C
ENSG00000176244	0.0522	1.0	ACBD7
ENSG00000107897	-0.0927	1.0	ACBD5
ENSG00000181513	-0.298	1.0	ACBD4
ENSG00000061987	-0.22	1.0	MON2
ENSG00000104881	0.081	1.0	PPP1R13L
ENSG00000167658	-0.323	1.0	EEF2
ENSG00000198680	0.127	1.0	TUSC1
ENSG00000114383	0.309	1.0	TUSC2
ENSG00000130684	-0.189	1.0	ZNF337
ENSG00000156313	-0.229	1.0	RPGR
ENSG00000130558	-0.0773	1.0	OLFM1
ENSG00000197683	0.0145	1.0	KRTAP26-1
ENSG00000198185	0.166	1.0	ZNF334
ENSG00000198331	-0.133	1.0	HYLS1
ENSG00000182264	0.132	1.0	IZUMO1
ENSG00000181847	0.165	1.0	TIGIT
ENSG00000105131	-0.0592	1.0	EPHX3
ENSG00000099840	0.171	1.0	IZUMO4
ENSG00000147041	0.233	1.0	SYTL5
ENSG00000152102	-0.203	1.0	FAM168B
ENSG00000183010	-0.394	1.0	PYCR1
ENSG00000108381	0.00324	1.0	ASPA
ENSG00000177511	-0.112	1.0	ST8SIA3
ENSG00000261345	0.117	1.0	GATA5
ENSG00000117151	-0.245	1.0	CTBS
ENSG00000135925	-0.0502	1.0	WNT10A
ENSG00000169884	-0.156	1.0	WNT10B
ENSG00000054965	-0.0423	1.0	FAM168A
ENSG00000149792	0.0065	1.0	MRPL49
ENSG00000127920	0.168	1.0	GNG11
ENSG00000172380	-0.372	1.0	GNG12
ENSG00000127588	0.102	1.0	GNG13
ENSG00000177600	-0.0864	1.0	RPLP2
ENSG00000136694	-0.105	1.0	IL36A
ENSG00000142207	-0.259	1.0	URB1
ENSG00000136696	-0.023	1.0	IL36B
ENSG00000136688	-0.185	1.0	IL36G
ENSG00000135392	0.0832	1.0	DNAJC14
ENSG00000142089	1.41	1.0	IFITM3
ENSG00000185201	-0.142	1.0	IFITM2
ENSG00000185885	2.58	0.837	IFITM1
ENSG00000079435	0.273	1.0	LIPE
ENSG00000175518	0.0328	1.0	UBQLNL
ENSG00000182333	0.0203	1.0	LIPF
ENSG00000188992	-0.0411	1.0	LIPI
ENSG00000163898	-0.374	1.0	LIPH
ENSG00000204021	0.294	1.0	LIPK
ENSG00000204022	-0.107	1.0	LIPJ
ENSG00000173239	0.153	1.0	LIPM
ENSG00000160049	-0.406	1.0	DFFA
ENSG00000169598	-0.0825	1.0	DFFB
ENSG00000204020	-0.0247	1.0	LIPN
ENSG00000150961	-0.244	1.0	SEC24D
ENSG00000009413	0.324	1.0	REV3L
ENSG00000113615	-0.0761	1.0	SEC24A
ENSG00000234224	-0.0837	1.0	TMEM229A
ENSG00000176986	-0.494	1.0	SEC24C
ENSG00000138802	-0.24	1.0	SEC24B
ENSG00000155970	0.0704	1.0	MICU3
ENSG00000116514	0.658	1.0	RNF19B
ENSG00000164708	0.0337	1.0	PGAM2
ENSG00000034677	0.179	1.0	RNF19A
ENSG00000241935	0.171	1.0	HOGA1
ENSG00000197444	-0.0591	1.0	OGDHL
ENSG00000164411	-0.00887	1.0	GJB7
ENSG00000164796	-0.101	1.0	CSMD3
ENSG00000164530	-0.0428	1.0	PI16
ENSG00000110777	0.0109	1.0	POU2AF1
ENSG00000163002	-0.0246	1.0	NUP35
ENSG00000055950	-0.196	1.0	MRPL43
ENSG00000182154	-0.204	1.0	MRPL41
ENSG00000260456	0.149	1.0	C16orf95
ENSG00000136522	0.167	1.0	MRPL47
ENSG00000259494	-0.218	1.0	MRPL46
ENSG00000109758	-0.13	1.0	HGFAC
ENSG00000135900	-0.0735	1.0	MRPL44
ENSG00000087077	0.157	1.0	TRIP6
ENSG00000103671	-0.0216	1.0	TRIP4
ENSG00000176978	-0.352	1.0	DPP7
ENSG00000196110	-0.128	1.0	ZNF699
ENSG00000124733	-0.126	1.0	MEA1
ENSG00000134259	0.114	1.0	NGF
ENSG00000165553	-0.0451	1.0	NGB
ENSG00000167705	0.0818	1.0	RILP
ENSG00000164011	-0.31	1.0	ZNF691
ENSG00000182938	0.116	1.0	OTOP3
ENSG00000143067	-0.281	1.0	ZNF697
ENSG00000165259	0.255	1.0	HDX
ENSG00000149182	-0.0768	1.0	ARFGAP2
ENSG00000181616	0.322	1.0	OR52H1
ENSG00000138231	-0.014	1.0	DBR1
ENSG00000120539	0.336	1.0	MASTL
ENSG00000091136	0.108	1.0	LAMB1
ENSG00000196878	0.126	1.0	LAMB3
ENSG00000172037	-0.134	1.0	LAMB2
ENSG00000152207	0.203	1.0	CYSLTR2
ENSG00000179796	0.202	1.0	LRRC3B
ENSG00000173198	-0.272	1.0	CYSLTR1
ENSG00000119408	-0.472	1.0	NEK6
ENSG00000196199	-0.182	1.0	MPHOSPH8
ENSG00000114904	0.017	1.0	NEK4
ENSG00000005243	-0.128	1.0	COPZ2
ENSG00000117650	0.338	1.0	NEK2
ENSG00000136098	-0.382	1.0	NEK3
ENSG00000137601	-0.214	1.0	NEK1
ENSG00000160201	0.113	1.0	U2AF1
ENSG00000063244	-0.201	1.0	U2AF2
ENSG00000160602	-0.0718	1.0	NEK8
ENSG00000135698	0.153	1.0	MPHOSPH6
ENSG00000090674	-0.115	1.0	MCOLN1
ENSG00000172362	-0.00148	1.0	OR5B12
ENSG00000269830	-0.0274	1.0	GPR162
ENSG00000088881	-0.0116	1.0	EBF4
ENSG00000173890	-0.254	1.0	GPR160
ENSG00000143147	-0.037	1.0	GPR161
ENSG00000069424	-0.0664	1.0	KCNAB2
ENSG00000105329	-0.0285	1.0	TGFB1
ENSG00000123689	0.265	1.0	G0S2
ENSG00000095059	-0.291	1.0	DHPS
ENSG00000036549	-0.129	1.0	ZZZ3
ENSG00000107807	0.0886	1.0	TLX1
ENSG00000151468	0.193	1.0	CCDC3
ENSG00000107338	-0.268	1.0	SHB
ENSG00000089693	0.0323	1.0	MLF2
ENSG00000105251	0.0883	1.0	SHD
ENSG00000216937	-0.119	1.0	CCDC7
ENSG00000138606	-0.0728	1.0	SHF
ENSG00000164690	0.646	1.0	SHH
ENSG00000161281	-0.217	1.0	COX7A1
ENSG00000105321	0.0674	1.0	CCDC9
ENSG00000187240	-0.4215	1.0	DYNC2H1
ENSG00000153976	-0.0292	1.0	HS3ST3A1
ENSG00000174197	0.00461	1.0	MGA
ENSG00000268353	-0.144	1.0	SYP
ENSG00000065911	0.6945	1.0	MTHFD2
ENSG00000100714	-0.117	1.0	MTHFD1
ENSG00000182070	-0.123	1.0	OR52A1
ENSG00000112592	0.237	1.0	TBP
ENSG00000167741	-0.0137	1.0	GGT6
ENSG00000111341	-0.409	1.0	MGP
ENSG00000005961	0.25	1.0	ITGA2B
ENSG00000165671	-0.0809	1.0	NSD1
ENSG00000164161	0.185	1.0	HHIP
ENSG00000170584	0.0416	1.0	NUDCD2
ENSG00000015676	-0.166	1.0	NUDCD3
ENSG00000120526	-0.0724	1.0	NUDCD1
ENSG00000035687	-0.446	1.0	ADSS
ENSG00000262628	-0.175	1.0	OR1D5
ENSG00000165948	-0.039	1.0	IFI27L1
ENSG00000119632	-0.0653	1.0	IFI27L2
ENSG00000184166	0.332	1.0	OR1D2
ENSG00000112312	0.202	1.0	GMNN
ENSG00000239900	-0.137	1.0	ADSL
ENSG00000179134	-0.0401	1.0	SAMD4B
ENSG00000164099	0.0332	1.0	PRSS12
ENSG00000113845	-0.168	1.0	TIMMDC1
ENSG00000185340	-0.0128	1.0	GAS2L1
ENSG00000205765	-0.12	1.0	C5orf51
ENSG00000139354	0.105	1.0	GAS2L3
ENSG00000270765	0.211	1.0	GAS2L2
ENSG00000189319	-0.134	1.0	FAM53B
ENSG00000143458	-0.00505	1.0	GABPB2
ENSG00000131507	-0.0445	1.0	NDFIP1
ENSG00000120709	0.0588	1.0	FAM53C
ENSG00000088876	-0.293	1.0	ZNF343
ENSG00000131061	-0.00366	1.0	ZNF341
ENSG00000125945	-0.116	1.0	ZNF436
ENSG00000197937	-0.0887	1.0	ZNF347
ENSG00000113761	0.183	1.0	ZNF346
ENSG00000251247	-0.337	1.0	ZNF345
ENSG00000115596	-0.109	1.0	WNT6
ENSG00000171291	0.182	1.0	ZNF439
ENSG00000166435	-0.694	1.0	XRRA1
ENSG00000160271	-0.208	1.0	RALGDS
ENSG00000083782	0.184	1.0	EPYC
ENSG00000112874	-0.0979	1.0	NUDT12
ENSG00000166321	-0.338	1.0	NUDT13
ENSG00000269003	0.194	1.0	NUDT10
ENSG00000090932	-0.165	1.0	DLL3
ENSG00000128917	1.19	1.0	DLL4
ENSG00000266054	0.078	1.0	NUDT17
ENSG00000184507	-0.186	1.0	NUTM1
ENSG00000136159	-0.0657	1.0	NUDT15
ENSG00000173566	0.114	1.0	NUDT18
ENSG00000185254	0.167666666667	1.0	TEX28
ENSG00000171944	-0.0259	1.0	OR52A5
ENSG00000170310	-0.333	1.0	STX8
ENSG00000213996	0.11	1.0	TM6SF2
ENSG00000197993	0.035	1.0	KEL
ENSG00000257017	-0.0408	1.0	HP
ENSG00000126709	2.7	1.0	IFI6
ENSG00000100220	-0.181	1.0	RTCB
ENSG00000166900	0.292	1.0	STX3
ENSG00000111011	0.162	1.0	RSRC2
ENSG00000162236	-0.337	1.0	STX5
ENSG00000103496	-0.0516	1.0	STX4
ENSG00000182698	0.24	1.0	RESP18
ENSG00000161860	0.00108	1.0	SYCE2
ENSG00000056586	-0.0875	1.0	RC3H2
ENSG00000145425	-0.242	1.0	RPS3A
ENSG00000178772	0.118	1.0	CPN2
ENSG00000120054	0.109	1.0	CPN1
ENSG00000100485	-0.0937	1.0	SOS2
ENSG00000088836	-0.127	1.0	SLC4A11
ENSG00000080910	0.0906	1.0	CFHR2
ENSG00000166825	-0.0519	1.0	ANPEP
ENSG00000010327	-0.0556	1.0	STAB1
ENSG00000170871	0.113	1.0	KIAA0232
ENSG00000163564	0.486	1.0	PYHIN1
ENSG00000185652	0.359	1.0	NTF3
ENSG00000099899	-0.177	1.0	TRMT2A
ENSG00000108231	-0.759	1.0	LGI1
ENSG00000117298	-0.201	1.0	ECE1
ENSG00000188917	-0.0543	1.0	TRMT2B
ENSG00000167941	-0.0872	1.0	SOST
ENSG00000169992	-0.127	1.0	NLGN2
ENSG00000171133	-0.0658	1.0	OR2K2
ENSG00000154059	-0.394	1.0	IMPACT
ENSG00000108591	-0.39	1.0	DRG2
ENSG00000185721	-0.116	1.0	DRG1
ENSG00000143318	0.0114	1.0	CASQ1
ENSG00000198208	0.267	1.0	RPS6KL1
ENSG00000268158	-0.0477	1.0	FAM120C
ENSG00000165895	-0.1998	1.0	ARHGAP42
ENSG00000226417	0.139666666667	1.0	CLIC1
ENSG00000253117	-0.15	1.0	OC90
ENSG00000003147	-0.18	1.0	ICA1
ENSG00000176485	0.0224	1.0	PLA2G16
ENSG00000087586	0.523	1.0	AURKA
ENSG00000178999	0.303	1.0	AURKB
ENSG00000105146	0.134	1.0	AURKC
ENSG00000100280	-0.27	1.0	AP1B1
ENSG00000164975	0.0412	1.0	SNAPC3
ENSG00000188186	-0.0299	1.0	LAMTOR4
ENSG00000079950	0.0423	1.0	STX7
ENSG00000105048	-0.106	1.0	TNNT1
ENSG00000175309	-0.336	1.0	PHYKPL
ENSG00000230301	-0.157	1.0	OR5H6
ENSG00000165794	-0.0226	1.0	SLC39A2
ENSG00000090581	-0.183	1.0	GNPTG
ENSG00000086712	-0.178	1.0	TXLNG
ENSG00000149798	-0.026	1.0	CDC42EP2
ENSG00000128283	0.0275	1.0	CDC42EP1
ENSG00000164440	0.18	1.0	TXLNB
ENSG00000261931	0.0753	1.0	CDC42EP5
ENSG00000143126	0.227	1.0	CELSR2
ENSG00000168004	0.244	1.0	HRASLS5
ENSG00000133328	0.498	1.0	HRASLS2
ENSG00000128274	0.073	1.0	A4GALT
ENSG00000173612	0.135	1.0	GPRC6A
ENSG00000262595	-0.0658	1.0	MRM1
ENSG00000134248	0.0637	1.0	LAMTOR5
ENSG00000177932	0.00573	1.0	ZNF354C
ENSG00000198933	0.00618	1.0	TBKBP1
ENSG00000077935	-0.114	1.0	SMC1B
ENSG00000101444	-0.45	1.0	AHCY
ENSG00000173714	0.483	1.0	WFIKKN2
ENSG00000164334	-0.15	1.0	FAM170A
ENSG00000149557	-0.37	1.0	FEZ1
ENSG00000171055	0.0589	1.0	FEZ2
ENSG00000197208	-0.0918	1.0	SLC22A4
ENSG00000171195	0.0125	1.0	MUC7
ENSG00000114857	-0.0413	1.0	NKTR
ENSG00000171540	-0.118	1.0	OTP
ENSG00000183770	0.217	1.0	FOXL2
ENSG00000154217	-0.0731	1.0	PITPNC1
ENSG00000187857	0.376	1.0	OR6C75
ENSG00000197706	0.324	1.0	OR6C74
ENSG00000136807	0.0433	1.0	CDK9
ENSG00000185821	0.266	1.0	OR6C76
ENSG00000165186	0.0731	1.0	PTCHD1
ENSG00000188211	0.218	1.0	NCR3LG1
ENSG00000115207	-0.0389	1.0	GTF3C2
ENSG00000168875	-0.0213	1.0	SOX14
ENSG00000182173	0.0308	1.0	TSEN54
ENSG00000197079	-0.228	1.0	KRT35
ENSG00000131737	0.409	1.0	KRT34
ENSG00000263022	-0.0645	1.0	KRT37
ENSG00000126337	0.283	1.0	KRT36
ENSG00000138684	0.0313	1.0	IL21
ENSG00000162891	0.212	1.0	IL20
ENSG00000128656	0.342	1.0	CHN1
ENSG00000127318	0.174	1.0	IL22
ENSG00000166090	0.194	1.0	IL25
ENSG00000162892	0.037	1.0	IL24
ENSG00000197272	-0.103	1.0	IL27
ENSG00000111536	-0.00856	1.0	IL26
ENSG00000164736	0.0919	1.0	SOX17
ENSG00000068796	0.0979	1.0	KIF2A
ENSG00000182533	0.0753	1.0	CAV3
ENSG00000167601	0.188	1.0	AXL
ENSG00000141200	0.244	1.0	KIF2B
ENSG00000101246	-0.0368	1.0	ARFRP1
ENSG00000102265	-0.043	1.0	TIMP1
ENSG00000096996	0.0963	1.0	IL12RB1
ENSG00000081985	-0.0404	1.0	IL12RB2
ENSG00000269668	-0.259	1.0	ATP6AP1
ENSG00000182220	-0.00735	1.0	ATP6AP2
ENSG00000176253	0.0461	1.0	OR4K13
ENSG00000143420	0.116333333333	1.0	ENSA
ENSG00000113282	-0.0858	1.0	CLINT1
ENSG00000196338	-0.0251	1.0	NLGN3
ENSG00000101489	0.0796	1.0	CELF4
ENSG00000012048	0.212	1.0	BRCA1
ENSG00000154153	-0.029	1.0	FAM134B
ENSG00000139618	0.527	1.0	BRCA2
ENSG00000137204	0.121	1.0	SLC22A7
ENSG00000176294	0.0616	1.0	OR4N2
ENSG00000145113	-0.053	1.0	MUC4
ENSG00000151923	0.0692	1.0	TIAL1
ENSG00000183706	-0.21735	1.0	OR4N4
ENSG00000184394	-0.144	1.0	OR4N5
ENSG00000196248	-0.0336	1.0	OR10S1
ENSG00000182584	0.158	1.0	ACTL10
ENSG00000131068	0.0679	1.0	DEFB118
ENSG00000123130	-0.55	1.0	ACOT9
ENSG00000205669	0.0704	1.0	ACOT6
ENSG00000097021	0.111	1.0	ACOT7
ENSG00000177465	-0.35	1.0	ACOT4
ENSG00000119673	0.084	1.0	ACOT2
ENSG00000269685	-0.152	1.0	H2BFM
ENSG00000184227	0.423	1.0	ACOT1
ENSG00000129467	-0.157	1.0	ADCY4
ENSG00000173175	-0.0296	1.0	ADCY5
ENSG00000089050	-0.289	1.0	RBBP9
ENSG00000121281	-0.216	1.0	ADCY7
ENSG00000164742	-0.515	1.0	ADCY1
ENSG00000078295	0.496	1.0	ADCY2
ENSG00000138031	0.217	1.0	ADCY3
ENSG00000125337	-0.0682	1.0	KIF25
ENSG00000186638	0.38	1.0	KIF24
ENSG00000165115	0.115	1.0	KIF27
ENSG00000183833	0.0882	1.0	MAATS1
ENSG00000102054	0.134	1.0	RBBP7
ENSG00000141574	0.272	1.0	SECTM1
ENSG00000137807	0.427	1.0	KIF23
ENSG00000162521	-0.0945	1.0	RBBP4
ENSG00000050130	-0.303	1.0	JKAMP
ENSG00000255587	0.08435	1.0	RAB44
ENSG00000188060	0.0203	1.0	RAB42
ENSG00000160117	-0.113	1.0	ANKLE1
ENSG00000069275	-0.2773	1.0	NUCKS1
ENSG00000136875	-0.0157	1.0	PRPF4
ENSG00000177119	0.0252	1.0	ANO6
ENSG00000131435	0.00393	1.0	PDLIM4
ENSG00000175003	0.119	1.0	SLC22A1
ENSG00000163946	-0.138	1.0	FAM208A
ENSG00000170967	0.208	1.0	DDI1
ENSG00000108021	-0.0809	1.0	FAM208B
ENSG00000005020	-0.151	1.0	SKAP2
ENSG00000182010	0.0355	1.0	RTKN2
ENSG00000197565	0.0198	1.0	COL4A6
ENSG00000141293	0.0867	1.0	SKAP1
ENSG00000047621	-0.0943	1.0	C12orf4
ENSG00000154493	-0.13	1.0	C10orf90
ENSG00000100121	-0.0144	1.0	GGTLC2
ENSG00000237495	-0.1227	1.0	LY6G5C
ENSG00000172572	0.0762	1.0	PDE3A
ENSG00000073050	-0.0255	1.0	XRCC1
ENSG00000126215	0.146	1.0	XRCC3
ENSG00000196584	0.389	1.0	XRCC2
ENSG00000140379	0.0675	1.0	BCL2A1
ENSG00000152422	-0.0356	1.0	XRCC4
ENSG00000180957	-0.278	1.0	PITPNB
ENSG00000198742	0.167	1.0	SMURF1
ENSG00000198354	-0.122	1.0	DCAF12L2
ENSG00000198889	0.218	1.0	DCAF12L1
ENSG00000262909	0.0235	1.0	SMURF2
ENSG00000172243	0.142	1.0	CLEC7A
ENSG00000105419	-0.142	1.0	MEIS3
ENSG00000120438	-0.115	1.0	TCP1
ENSG00000143995	0.313	1.0	MEIS1
ENSG00000104472	0.0257	1.0	CHRAC1
ENSG00000141562	-0.0708	1.0	NARF
ENSG00000197870	-0.0926	1.0	PRB3
ENSG00000268273	-0.196	1.0	GSPT2
ENSG00000103342	-0.17	1.0	GSPT1
ENSG00000122025	0.0969	1.0	FLT3
ENSG00000128191	-0.0725	1.0	DGCR8
ENSG00000116191	-0.162	1.0	RALGPS2
ENSG00000100373	0.00779	1.0	UPK3A
ENSG00000105556	-0.114	1.0	MIER2
ENSG00000155545	-0.245	1.0	MIER3
ENSG00000144488	0.173	1.0	ESPNL
ENSG00000163632	-0.0517	1.0	C3orf49
ENSG00000171490	-0.0873	1.0	RSL1D1
ENSG00000112941	0.153	1.0	PAPD7
ENSG00000164329	-0.615	1.0	PAPD4
ENSG00000137628	2.08	1.0	DDX60
ENSG00000160953	-0.165	1.0	MUM1
ENSG00000154342	-0.0301	1.0	WNT3A
ENSG00000176619	0.126	1.0	LMNB2
ENSG00000268456	0.0773	1.0	IL13RA2
ENSG00000131724	-0.505	1.0	IL13RA1
ENSG00000113368	0.384	1.0	LMNB1
ENSG00000198589	-0.152	1.0	LRBA
ENSG00000078902	-0.114	1.0	TOLLIP
ENSG00000125901	-0.193	1.0	MRPS26
ENSG00000120217	0.179	1.0	CD274
ENSG00000103855	0.379	1.0	CD276
ENSG00000175110	0.122	1.0	MRPS22
ENSG00000181610	-0.321	1.0	MRPS23
ENSG00000187145	-0.175	1.0	MRPS21
ENSG00000169696	-0.0228	1.0	ASPSCR1
ENSG00000134769	-0.014	1.0	DTNA
ENSG00000112640	-0.212	1.0	PPP2R5D
ENSG00000154001	-0.095	1.0	PPP2R5E
ENSG00000169194	-0.0302	1.0	IL13
ENSG00000018610	0.04435	1.0	CXorf56
ENSG00000068971	0.155	1.0	PPP2R5B
ENSG00000147576	-0.102	1.0	ADHFE1
ENSG00000205629	-0.0275	1.0	LCMT1
ENSG00000015133	-0.32185	1.0	CCDC88C
ENSG00000088305	0.0511	1.0	DNMT3B
ENSG00000128594	-0.0184	1.0	LRRC4
ENSG00000115226	-0.0537	1.0	FNDC4
ENSG00000105835	0.06985	1.0	NAMPT
ENSG00000057608	-0.002	1.0	GDI2
ENSG00000215910	0.156	1.0	C1orf167
ENSG00000143199	-0.056	1.0	ADCY10
ENSG00000151079	0.142	1.0	KCNA6
ENSG00000104848	-0.133	1.0	KCNA7
ENSG00000182255	-0.0121	1.0	KCNA4
ENSG00000130037	0.123	1.0	KCNA5
ENSG00000177301	-0.1	1.0	KCNA2
ENSG00000111262	-0.0747	1.0	KCNA1
ENSG00000171772	-0.0786	1.0	SYCE1
ENSG00000123240	0.179	1.0	OPTN
ENSG00000070495	-0.0422	1.0	JMJD6
ENSG00000145692	-0.0363	1.0	BHMT
ENSG00000081692	-0.35	1.0	JMJD4
ENSG00000178764	-0.183	1.0	ZHX2
ENSG00000174306	0.0331	1.0	ZHX3
ENSG00000161999	-0.18	1.0	JMJD8
ENSG00000164106	0.247	1.0	SCRG1
ENSG00000116815	0.104	1.0	CD58
ENSG00000087086	-0.168	1.0	FTL
ENSG00000173705	0.185	1.0	SUSD5
ENSG00000140718	-0.197	1.0	FTO
ENSG00000099994	0.162	1.0	SUSD2
ENSG00000174788	0.0648	1.0	PCP2
ENSG00000135439	-0.0034	1.0	AGAP2
ENSG00000269384	-0.0442	1.0	SMC1A
ENSG00000165972	-0.0086	1.0	CCDC38
ENSG00000145075	-0.017	1.0	CCDC39
ENSG00000132142	-0.227	1.0	ACACA
ENSG00000215883	-0.0606	1.0	CYB5RL
ENSG00000236320	0.0987	1.0	SLFN14
ENSG00000140481	-0.17	1.0	CCDC33
ENSG00000186409	0.114	1.0	CCDC30
ENSG00000179922	0.206	1.0	ZNF784
ENSG00000186564	0.28	1.0	FOXD2
ENSG00000172716	0.167	1.0	SLFN11
ENSG00000172123	-0.248	1.0	SLFN12
ENSG00000154760	0.285	1.0	SLFN13
ENSG00000188257	0.471	1.0	PLA2G2A
ENSG00000157500	-0.297	1.0	APPL1
ENSG00000136044	-0.203	1.0	APPL2
ENSG00000175766	0.0364	1.0	EIF4E1B
ENSG00000188784	0.286	1.0	PLA2G2E
ENSG00000117215	-0.0832	1.0	PLA2G2D
ENSG00000158786	-0.174	1.0	PLA2G2F
ENSG00000175318	-0.036	1.0	GRAMD2
ENSG00000135502	0.145	1.0	SLC26A10
ENSG00000162959	-0.165	1.0	MEMO1
ENSG00000120053	0.179	1.0	GOT1
ENSG00000187026	-0.228	1.0	KRTAP21-2
ENSG00000187005	0.34465	1.0	KRTAP21-1
ENSG00000072803	-0.0239	1.0	FBXW11
ENSG00000103326	-0.0195	1.0	CAPN15
ENSG00000162949	-0.000865	1.0	CAPN13
ENSG00000182472	-0.129	1.0	CAPN12
ENSG00000137225	-0.109	1.0	CAPN11
ENSG00000117407	-0.0359	1.0	ARTN
ENSG00000268160	-0.206	1.0	FAM3A
ENSG00000155984	0.0469	1.0	TMEM185A
ENSG00000182747	-0.0375	1.0	SLC35D3
ENSG00000167822	-0.124	1.0	OR8J3
ENSG00000116704	0.0891	1.0	SLC35D1
ENSG00000262796	0.159	1.0	OR8J1
ENSG00000269083	-0.112	1.0	COX7B
ENSG00000127184	-0.143	1.0	COX7C
ENSG00000171984	-0.177	1.0	C20orf196
ENSG00000104835	-0.308	1.0	SARS2
ENSG00000162040	0.155	1.0	HS3ST6
ENSG00000249853	0.0828	1.0	HS3ST5
ENSG00000068793	-0.299	1.0	CYFIP1
ENSG00000122254	0.278	1.0	HS3ST2
ENSG00000002587	0.0714	1.0	HS3ST1
ENSG00000178922	-0.152	1.0	HYI
ENSG00000120162	0.145	1.0	MOB3B
ENSG00000133030	0.0886	1.0	MPRIP
ENSG00000169385	-0.0045	1.0	RNASE2
ENSG00000102524	-0.0945	1.0	TNFSF13B
ENSG00000187479	0.431	1.0	C11orf96
ENSG00000118473	-0.166	1.0	SGIP1
