ENSG_id	logFC	adj_pval	gene
ENSG00000111249	-0.05115	0.974	CUX2
ENSG00000113712	-0.0376153846154	1.0	CSNK1A1
ENSG00000156689	0.0033	0.999	GLYATL2
ENSG00000127314	0.199	0.866	RAP1B
ENSG00000116473	-2.75	0.898	RAP1A
ENSG00000150281	0.0128	0.994	CTF1
ENSG00000130164	0.02518	0.989	LDLR
ENSG00000103353	0.587	0.799	UBFD1
ENSG00000134940	-0.0465	0.992	ACRV1
ENSG00000111049	0.0938	0.939	MYF5
ENSG00000111046	-0.0506	0.969	MYF6
ENSG00000170955	0.0859	0.942	PRKCDBP
ENSG00000165702	-0.1895	0.884	GFI1B
ENSG00000129152	-0.104	0.957	MYOD1
ENSG00000183864	-0.219	0.891	TOB2
ENSG00000196562	-0.0275	0.925	SULF2
ENSG00000137573	0.146133333333	0.974	SULF1
ENSG00000198929	-0.14515	0.966	NOS1AP
ENSG00000147548	-0.0601428571429	0.989	WHSC1L1
ENSG00000114354	-0.06035	0.992	TFG
ENSG00000122986	-0.0412	0.975	HVCN1
ENSG00000172602	-0.169	0.925	RND1
ENSG00000108830	-0.11245	0.955	RND2
ENSG00000115963	0.444	0.901	RND3
ENSG00000178585	-0.351	0.831	CTNNBIP1
ENSG00000122778	0.00721333333333	0.999	KIAA1549
ENSG00000132128	0.3445	0.912	LRRC41
ENSG00000066557	-0.09175	0.974	LRRC40
ENSG00000158113	-0.165666666667	0.908	LRRC43
ENSG00000116212	0.356	0.827	LRRC42
ENSG00000169683	0.151	0.895	LRRC45
ENSG00000130764	0.128	0.915	LRRC47
ENSG00000141294	0.11915	0.98	LRRC46
ENSG00000137821	0.401	0.815	LRRC49
ENSG00000073598	-0.348	0.834	FNDC8
ENSG00000172568	-0.184	0.888	FNDC9
ENSG00000115226	-0.345	0.891	FNDC4
ENSG00000160097	-0.119866666667	0.99	FNDC5
ENSG00000143107	-0.348	0.835	FNDC7
ENSG00000164694	-0.105	0.925	FNDC1
ENSG00000171813	0.162333333333	0.944	PWWP2B
ENSG00000170234	-0.319325	0.982	PWWP2A
ENSG00000198865	0.385	0.902	CCDC152
ENSG00000248712	-0.148	0.898	CCDC153
ENSG00000144395	0.266	0.9	CCDC150
ENSG00000198003	0.0974	0.933	CCDC151
ENSG00000187860	0.0181366666667	1.0	CCDC157
ENSG00000197599	0.106	0.962	CCDC154
ENSG00000161609	0.00267	0.999	CCDC155
ENSG00000163749	-0.02075	0.986	CCDC158
ENSG00000183401	-0.256	0.933	CCDC159
ENSG00000187166	0.031	0.91	H1FNT
ENSG00000148948	0.0439	0.965	LRRC4C
ENSG00000131409	0.209	0.892	LRRC4B
ENSG00000089123	0.4665	0.883	TASP1
ENSG00000132635	0.2845	0.906	PCED1A
ENSG00000179715	-0.433	0.815	PCED1B
ENSG00000116726	-0.308	0.847	PRAMEF12
ENSG00000164299	0.0393	0.976	SPZ1
ENSG00000170037	-0.166325	0.962	CNTROB
ENSG00000099260	0.719666666667	0.909	PALMD
ENSG00000187867	-0.0858	0.95	PALM3
ENSG00000243444	-0.336	0.876	PALM2
ENSG00000111261	-0.283	0.836	MANSC1
ENSG00000116237	0.159133333333	0.989	ICMT
ENSG00000181617	-0.0127	0.993	FDCSP
ENSG00000119616	0.142666666667	0.875	FCF1
ENSG00000230891	0.13245	0.941	LINC00692
ENSG00000033627	-0.1306	0.954	ATP6V0A1
ENSG00000185344	0.218166666667	0.955	ATP6V0A2
ENSG00000153093	0.045755	0.995	ACOXL
ENSG00000198542	0.0827	0.994	ITGBL1
ENSG00000152234	0.0782	0.951	ATP5A1
ENSG00000114631	0.0767	0.966	PODXL2
ENSG00000164442	0.576333333333	0.874	CITED2
ENSG00000149308	-0.1343	0.993	NPAT
ENSG00000073350	-0.1755	0.904	LLGL2
ENSG00000131899	-0.112333333333	0.966	LLGL1
ENSG00000168306	0.0675	0.971	ACOX2
ENSG00000087008	0.3515	0.836	ACOX3
ENSG00000161533	0.05156	0.978	ACOX1
ENSG00000011454	-0.00216666666667	0.975	RABGAP1
ENSG00000198771	-0.3275	0.883	RCSD1
ENSG00000128242	0.0572	0.975	GAL3ST1
ENSG00000175229	-0.0975	0.95	GAL3ST3
ENSG00000154252	-0.0691	0.957	GAL3ST2
ENSG00000197093	-0.128	0.913	GAL3ST4
ENSG00000174928	-0.144	0.904	C3orf33
ENSG00000163424	-0.207	0.866	C3orf30
ENSG00000221972	0.279	0.835	C3orf36
ENSG00000198590	0.0826	0.951	C3orf35
ENSG00000170191	0.112	0.965	NANP
ENSG00000095380	0.05585	0.97	NANS
ENSG00000179021	-0.8255	0.872	C3orf38
ENSG00000162510	-0.0434	0.958	MATN1
ENSG00000132031	0.503	0.815	MATN3
ENSG00000124159	-0.213	0.857	MATN4
ENSG00000167136	0.254	0.859	ENDOG
ENSG00000088881	-0.498	0.834	EBF4
ENSG00000108001	-0.0101133333333	0.999	EBF3
ENSG00000221818	-0.0124333333333	0.956	EBF2
ENSG00000164330	-0.42275	0.916	EBF1
ENSG00000160789	0.0958166666667	0.992	LMNA
ENSG00000164039	0.0703	0.971	BDH2
ENSG00000173818	-0.12715575	1.0	ENDOV
ENSG00000111405	-0.184	0.875	ENDOU
ENSG00000161267	-0.1736	0.975	BDH1
ENSG00000174498	0.1445	0.91	IGDCC3
ENSG00000144366	0.02932	0.954	GULP1
ENSG00000242386	-0.154	0.917	HLA-DMB
ENSG00000119686	-0.0786666666667	0.918	FLVCR2
ENSG00000162769	-0.653	0.841	FLVCR1
ENSG00000152904	-0.03625	0.991	GGPS1
ENSG00000253506	0.0243	0.985	NACA2
ENSG00000196366	-0.0717	0.963	C9orf163
ENSG00000155130	-0.18594	0.994	MARCKS
ENSG00000136542	-0.0352	0.973	GALNT5
ENSG00000100532	0.0733	0.959	CGRRF1
ENSG00000110108	0.167	0.882	TMEM109
ENSG00000144868	-0.04855	0.996	TMEM108
ENSG00000136274	-0.125	0.958	NACAD
ENSG00000181284	-0.0947	0.934	TMEM102
ENSG00000091947	-0.0885	0.96	TMEM101
ENSG00000160973	-0.1468	0.935	FOXH1
ENSG00000179029	0.12236	0.992	TMEM107
ENSG00000185332	-0.159	0.886	TMEM105
ENSG00000109066	0.797	0.799	TMEM104
ENSG00000120937	0.0301	0.981	NPPB
ENSG00000121058	0.5875	0.837	COIL
ENSG00000163440	0.0956	0.939	PDCL2
ENSG00000136280	0.386	0.829	CCM2
ENSG00000071794	-0.616	0.815	HLTF
ENSG00000186442	0.132	0.927	KRT3
ENSG00000172867	0.0749	0.955	KRT2
ENSG00000167768	-0.149	0.896	KRT1
ENSG00000135480	0.0040005	1.0	KRT7
ENSG00000186081	-0.216	0.861	KRT5
ENSG00000170477	0.022	0.875	KRT4
ENSG00000171403	-0.133	0.929	KRT9
ENSG00000170421	0.099	0.971	KRT8
ENSG00000165617	1.67	0.799	DACT1
ENSG00000197380	-0.01985	0.95	DACT3
ENSG00000164488	-0.278	0.85	DACT2
ENSG00000172765	-0.0626285714286	0.995	TMCC1
ENSG00000133069	-0.0486	0.971	TMCC2
ENSG00000057704	0.1165	0.898	TMCC3
ENSG00000115275	0.227	0.855	MOGS
ENSG00000183421	-0.0945	0.868	RIPK4
ENSG00000122707	0.14446	0.99	RECK
ENSG00000171105	0.07006	0.993	INSR
ENSG00000079102	-0.0186428571429	0.995	RUNX1T1
ENSG00000198346	-0.0215	0.988	ZNF813
ENSG00000137877	-0.366	0.837	SPTBN5
ENSG00000160460	-0.05968	0.971	SPTBN4
ENSG00000173898	-0.0613	0.963	SPTBN2
ENSG00000115306	0.0470090909091	0.986	SPTBN1
ENSG00000204514	0.10146	0.991	ZNF814
ENSG00000137203	0.07431	0.999	TFAP2A
ENSG00000087510	0.932	0.855	TFAP2C
ENSG00000008196	-0.176566666667	0.966	TFAP2B
ENSG00000116819	0.0169	0.991	TFAP2E
ENSG00000008197	0.0154	0.994	TFAP2D
ENSG00000154719	0.1486	0.956	MRPL39
ENSG00000101347	0.175816666667	0.991	SAMHD1
ENSG00000204086	0.271	0.836	RPA4
ENSG00000132383	-0.1042	0.976	RPA1
ENSG00000106399	-0.197	0.896	RPA3
ENSG00000117748	-0.0872	0.966	RPA2
ENSG00000100918	0.0606	0.968	REC8
ENSG00000184163	-0.241	0.85	FAM132A
ENSG00000083937	0.340333333333	0.842	CHMP2B
ENSG00000130724	-0.298	0.851	CHMP2A
ENSG00000254122	0.05655	0.978	PCDHGB7
ENSG00000253305	-0.082	0.945	PCDHGB6
ENSG00000124782	-0.0765857142857	0.983	RREB1
ENSG00000120471	-0.0498	0.971	TP53AIP1
ENSG00000111752	-0.1865	0.945	PHC1
ENSG00000173889	0.0774	0.912	PHC3
ENSG00000134686	-0.0723333333333	0.954	PHC2
ENSG00000139200	-0.1645	0.906	PIANP
ENSG00000160094	-0.0906333333333	0.98	ZNF362
ENSG00000138311	0.3105	0.873	ZNF365
ENSG00000165244	-0.66	0.829	ZNF367
ENSG00000178175	-0.292	0.861	ZNF366
ENSG00000180644	0.11805	0.99	PRF1
ENSG00000105968	-0.6905	0.835	H2AFV
ENSG00000188486	0.172675	0.964	H2AFX
ENSG00000113648	-0.0471042857143	0.996	H2AFY
ENSG00000164032	-0.0597	0.971	H2AFZ
ENSG00000246705	0.27145	0.991	H2AFJ
ENSG00000146918	-0.0734	0.961	NCAPG2
ENSG00000015413	-0.642	0.799	DPEP1
ENSG00000167261	0.0954	0.934	DPEP2
ENSG00000141096	0.0729	0.975	DPEP3
ENSG00000169251	0.461333333333	0.835	NMD3
ENSG00000219435	-0.0985	0.943	TEX40
ENSG00000151615	0.201	0.864	POU4F2
ENSG00000007516	-0.15155	0.987	BAIAP3
ENSG00000175866	0.0415	0.93	BAIAP2
ENSG00000128573	0.122966666667	0.994	FOXP2
ENSG00000262499	0.32	0.834	WBSCR27
ENSG00000271772	0.167	0.885	VAX2
ENSG00000262030	-0.0397	0.952	WBSCR22
ENSG00000262459	0.0106	0.994	WBSCR28
ENSG00000188895	-0.251333333333	0.929	MSL1
ENSG00000137166	-0.025	0.916	FOXP4
ENSG00000100227	0.117725	0.971	POLDIP3
ENSG00000004142	0.21105	0.942	POLDIP2
ENSG00000185245	0.144	0.897	GP1BA
ENSG00000059573	0.3025	0.834	ALDH18A1
ENSG00000196436	-0.175	0.88	NPIPB15
ENSG00000198492	-0.09635	0.956	YTHDF2
ENSG00000153976	0.0923	0.938	HS3ST3A1
ENSG00000103490	0.266	0.841	PYCARD
ENSG00000188542	0.104	0.971	DUSP28
ENSG00000189037	-0.167	0.882	DUSP21
ENSG00000112679	0.153	0.893	DUSP22
ENSG00000158716	0.356	0.836	DUSP23
ENSG00000133878	0.0686	0.967	DUSP26
ENSG00000198842	-0.0349	0.979	DUSP27
ENSG00000015153	0.062	0.898	YAF2
ENSG00000109205	0.172	0.934	ODAM
ENSG00000164176	-0.659666666667	0.88	EDIL3
ENSG00000197114	0.329	0.842	ZGPAT
ENSG00000163577	-0.167666666667	0.904	EIF5A2
ENSG00000078967	0.05058	0.989	UBE2D4
ENSG00000131508	0.246333333333	0.908	UBE2D2
ENSG00000109332	0.00153333333333	0.99	UBE2D3
ENSG00000072401	-0.244	0.909	UBE2D1
ENSG00000151617	0.457666666667	0.916	EDNRA
ENSG00000136160	0.0793366666667	0.996	EDNRB
ENSG00000136715	0.07	0.961	SAP130
ENSG00000175336	0.169	0.88	APOF
ENSG00000189058	-0.269	0.836	APOD
ENSG00000130203	-0.198333333333	0.96	APOE
ENSG00000084674	-0.074	0.939	APOB
ENSG00000184831	-0.521	0.815	APOO
ENSG00000204444	-0.1265	0.95	APOM
ENSG00000091583	0.05705	0.99	APOH
ENSG00000133193	0.04445	0.991	FAM104A
ENSG00000182518	0.2835	0.854	FAM104B
ENSG00000152492	-0.4498	0.901	CCDC50
ENSG00000164051	0.0498	0.976	CCDC51
ENSG00000120860	-0.185	0.906	CCDC53
ENSG00000138483	-0.261	0.841	CCDC54
ENSG00000176155	-0.16752	0.991	CCDC57
ENSG00000160124	0.218	0.865	CCDC58
ENSG00000133773	0.2165	0.865	CCDC59
ENSG00000108256	-0.492575	0.938	NUFIP2
ENSG00000083635	0.289966666667	0.946	NUFIP1
ENSG00000138078	0.65075	0.815	PREPL
ENSG00000100314	-0.081	0.936	CABP7
ENSG00000105507	0.106	0.939	CABP5
ENSG00000175544	-0.159733333333	0.992	CABP4
ENSG00000167791	-0.158	0.916	CABP2
ENSG00000157782	-0.142333333333	0.98	CABP1
ENSG00000178974	-0.0233	0.992	FBXO34
ENSG00000153832	0.1318	0.96	FBXO36
ENSG00000118496	-0.06625	0.974	FBXO30
ENSG00000103264	0.2213	0.981	FBXO31
ENSG00000156804	-0.0990571428571	0.987	FBXO32
ENSG00000165355	0.268	0.897	FBXO33
ENSG00000145868	-0.3265	0.978	FBXO38
ENSG00000177294	-0.000955	1.0	FBXO39
ENSG00000143797	-0.572	0.827	MBOAT2
ENSG00000172197	0.41	0.815	MBOAT1
ENSG00000272809	-0.1926	0.99	MBOAT7
ENSG00000269743	0.04988	0.997	SLC25A53
ENSG00000122696	0.4465	0.878	SLC25A51
ENSG00000168497	-0.17455	0.975	SDPR
ENSG00000133958	-0.173	0.878	UNC79
ENSG00000023330	0.299	0.835	ALAS1
ENSG00000158578	-0.07905	0.993	ALAS2
ENSG00000198855	-0.254	0.866	FICD
ENSG00000135709	-0.1705	0.899	KIAA0513
ENSG00000164649	-0.0972	0.954	CDCA7L
ENSG00000107282	-0.236	0.88	APBA1
ENSG00000011132	0.1922	0.971	APBA3
ENSG00000034053	-0.239	0.924	APBA2
ENSG00000133422	0.378	0.842	MORC2
ENSG00000159256	0.334	0.861	MORC3
ENSG00000114487	0.0704	0.956	MORC1
ENSG00000133131	0.728	0.799	MORC4
ENSG00000106278	-0.0312	0.981	PTPRZ1
ENSG00000089916	0.0538575	1.0	GPATCH2L
ENSG00000125046	-0.126	0.924	SSUH2
ENSG00000108557	0.0324	0.978	RAI1
ENSG00000131831	0.15	0.893	RAI2
ENSG00000215018	-0.05485	0.975	COL28A1
ENSG00000000460	0.147	0.904	C1orf112
ENSG00000171722	-0.172	0.903	C1orf111
ENSG00000182795	-0.137583333333	0.999	C1orf116
ENSG00000108679	-0.421	0.821	LGALS3BP
ENSG00000128881	-0.1558125	0.965	TTBK2
ENSG00000146216	-0.3445	0.84	TTBK1
ENSG00000124201	-0.735	0.826	ZNFX1
ENSG00000177383	0.481	0.829	MAGEF1
ENSG00000182827	0.331	0.904	ACBD3
ENSG00000135847	0.331	0.834	ACBD6
ENSG00000107897	-0.2995	0.951	ACBD5
ENSG00000181513	-0.0853	0.961	ACBD4
ENSG00000198331	-0.062	0.988	HYLS1
ENSG00000181847	-0.0309	0.98	TIGIT
ENSG00000113391	0.074	0.97	FAM172A
ENSG00000160049	0.286	0.874	DFFA
ENSG00000169598	0.538	0.815	DFFB
ENSG00000009413	-0.154	0.929	REV3L
ENSG00000116514	0.067585	0.999	RNF19B
ENSG00000120675	-0.235966666667	0.953	DNAJC15
ENSG00000034677	-0.10025	0.936	RNF19A
ENSG00000198015	0.0913333333333	0.976	MRPL42
ENSG00000182154	0.3886	0.855	MRPL41
ENSG00000185608	0.17	0.886	MRPL40
ENSG00000136522	0.185	0.914	MRPL47
ENSG00000259494	0.397	0.842	MRPL46
ENSG00000259980	0.172	0.896	MRPL45
ENSG00000135900	0.1595	0.903	MRPL44
ENSG00000087077	0.0423	0.975	TRIP6
ENSG00000149792	0.144	0.901	MRPL49
ENSG00000175581	0.182	0.883	MRPL48
ENSG00000135213	0.395	0.815	POM121C
ENSG00000165553	-0.2061	0.966	NGB
ENSG00000142621	-0.04505	0.971	FHAD1
ENSG00000110057	-0.1367	0.993	UNC93B1
ENSG00000179796	0.0462	0.971	LRRC3B
ENSG00000119408	0.23454	0.993	NEK6
ENSG00000151414	-0.531	0.815	NEK7
ENSG00000114904	0.4675	0.912	NEK4
ENSG00000104081	0.0136	0.995	BMF
ENSG00000136098	0.697	0.808	NEK3
ENSG00000137601	-0.0636	1.0	NEK1
ENSG00000160602	-0.204625	0.998	NEK8
ENSG00000119638	0.02813	0.995	NEK9
ENSG00000102010	0.115	0.923	BMX
ENSG00000123689	-0.104	0.937	G0S2
ENSG00000095059	0.336333333333	0.856	DHPS
ENSG00000151468	0.772	0.799	CCDC3
ENSG00000108091	0.2325	0.901	CCDC6
ENSG00000216937	-0.155666666667	0.992	CCDC7
ENSG00000169515	-0.1542	0.948	CCDC8
ENSG00000135469	0.608	0.815	COQ10A
ENSG00000165671	-0.066	0.985	NSD1
ENSG00000176401	-0.0995	0.965	EID2B
ENSG00000198554	-0.215	0.922	WDHD1
ENSG00000214435	0.262	0.872	AS3MT
ENSG00000141977	-0.0842	0.991	CIB3
ENSG00000083782	0.0564	0.966	EPYC
ENSG00000197993	-0.0502	0.97	KEL
ENSG00000269007	-0.157	0.916	LAGE3
ENSG00000010327	0.0102825	0.995	STAB1
ENSG00000136011	0.13846	0.997	STAB2
ENSG00000163564	-0.04525	0.978	PYHIN1
ENSG00000163719	0.0315	0.918	MTMR14
ENSG00000099899	0.165	0.89	TRMT2A
ENSG00000145194	0.2162	0.966	ECE2
ENSG00000117298	0.03445	0.952	ECE1
ENSG00000188917	0.259	0.847	TRMT2B
ENSG00000154059	0.187	0.95	IMPACT
ENSG00000173040	-0.14245	0.975	EVC2
ENSG00000087586	0.0018	0.959	AURKA
ENSG00000178999	0.03405	0.98	AURKB
ENSG00000105146	-0.215	0.857	AURKC
ENSG00000138660	0.0269	0.993	AP1AR
ENSG00000127578	-0.574	0.799	WFIKKN1
ENSG00000072778	-0.239	0.848	ACADVL
ENSG00000188211	0.548	0.799	NCR3LG1
ENSG00000106069	0.49525	0.889	CHN2
ENSG00000128656	0.83	0.799	CHN1
ENSG00000105971	0.239366666667	0.986	CAV2
ENSG00000182533	-0.353	0.827	CAV3
ENSG00000167601	-0.1039	0.971	AXL
ENSG00000105974	0.701	0.815	CAV1
ENSG00000205323	0.3323	0.943	SARNP
ENSG00000186919	-0.309	0.835	ZACN
ENSG00000005020	0.258083333333	0.958	SKAP2
ENSG00000141293	-0.163	0.903	SKAP1
ENSG00000159708	-0.117	0.933	LRRC36
ENSG00000174238	0.176633333333	0.973	PITPNA
ENSG00000180957	0.271	0.836	PITPNB
ENSG00000198354	0.229	0.856	DCAF12L2
ENSG00000198889	-0.0363	0.978	DCAF12L1
ENSG00000172243	0.149533333333	0.982	CLEC7A
ENSG00000151743	-0.114	0.976	AMN1
ENSG00000262763	-0.423	0.836	KIR3DL3
ENSG00000176619	0.287	0.835	LMNB2
ENSG00000268456	0.00983	0.994	IL13RA2
ENSG00000131724	-0.013175	0.986	IL13RA1
ENSG00000113368	-0.197	0.886	LMNB1
ENSG00000147586	0.03	0.987	MRPS28
ENSG00000125901	0.1374	0.994	MRPS26
ENSG00000120217	0.33509	0.997	CD274
ENSG00000131368	0.189666666667	0.941	MRPS25
ENSG00000175110	0.36425	0.834	MRPS22
ENSG00000181610	0.216	0.904	MRPS23
ENSG00000187145	0.258	0.852	MRPS21
ENSG00000182631	-0.0547	0.966	RXFP3
ENSG00000147588	-0.05055	0.976	PMP2
ENSG00000070495	0.18005	0.987	JMJD6
ENSG00000081692	0.155	0.994	JMJD4
ENSG00000178764	0.3165	0.916	ZHX2
ENSG00000174306	-0.04	0.908	ZHX3
ENSG00000161999	0.19	0.878	JMJD8
ENSG00000165156	-0.842	0.827	ZHX1
ENSG00000157500	0.2775	0.874	APPL1
ENSG00000136044	0.191	0.893	APPL2
ENSG00000117407	0.00636666666667	0.972	ARTN
ENSG00000147955	0.04915	0.975	SIGMAR1
ENSG00000162040	0.163	0.888	HS3ST6
ENSG00000249853	-0.112	0.925	HS3ST5
ENSG00000182601	0.0034	0.999	HS3ST4
ENSG00000122254	0.0109	0.994	HS3ST2
ENSG00000002587	0.8694	0.971	HS3ST1
ENSG00000184908	-0.0873333333333	0.908	CLCNKB
ENSG00000144362	0.204	0.966	PHOSPHO2
ENSG00000173868	0.0381	0.976	PHOSPHO1
ENSG00000260952	0.173	0.914	ZNHIT3
ENSG00000174276	0.2391	0.993	ZNHIT2
ENSG00000106400	0.332	0.842	ZNHIT1
ENSG00000117174	0.1955	0.918	ZNHIT6
ENSG00000176953	-0.186633333333	0.981	NFATC2IP
ENSG00000259571	-0.138	0.942	BLID
ENSG00000165591	-0.35	0.835	FAAH2
ENSG00000149506	-0.227	0.865	ZP1
ENSG00000103310	-0.0415	0.975	ZP2
ENSG00000116996	-0.177	0.895	ZP4
ENSG00000262236	0.057	0.966	TTYH1
ENSG00000141540	-0.433	0.835	TTYH2
ENSG00000136295	-0.35	0.829	TTYH3
ENSG00000144589	0.508	0.834	STK11IP
ENSG00000178287	0.0858	0.971	SPAG11A
ENSG00000112308	0.0998333333333	0.941	C6orf62
ENSG00000244005	0.24075	0.97	NFS1
ENSG00000005812	0.21945	0.943	FBXL3
ENSG00000118564	-0.251	0.893	FBXL5
ENSG00000175084	0.08525	0.991	DES
ENSG00000154133	0.04317	0.997	ROBO4
ENSG00000124795	-0.116	0.917	DEK
ENSG00000172469	0.08935	0.943	MANEA
ENSG00000100068	0.0971	0.942	LRP5L
ENSG00000102468	-0.134	0.946	HTR2A
ENSG00000269075	-0.0921	0.971	HTR2C
ENSG00000135914	0.358	0.883	HTR2B
ENSG00000070610	0.5125	0.839	GBA2
ENSG00000164542	-0.294	0.887	KIAA0895
ENSG00000146729	-0.374	0.88	GBAS
ENSG00000028839	-0.046	0.982	TBPL1
ENSG00000149564	0.00306	0.999	ESAM
ENSG00000136541	-0.0333	0.979	ERMN
ENSG00000264813	-0.1713	0.95	ACE
ENSG00000102977	0.0678	0.966	ACD
ENSG00000125375	0.41864	0.999	ATP5S
ENSG00000100312	-0.186	0.897	ACR
ENSG00000169020	0.1055	0.954	ATP5I
ENSG00000167863	-0.1685	0.942	ATP5H
ENSG00000065833	-0.231433333333	0.99	ME1
ENSG00000151376	0.456	0.829	ME3
ENSG00000082212	0.441	0.834	ME2
ENSG00000110955	0.163	0.887	ATP5B
ENSG00000124172	-0.05105	0.958	ATP5E
ENSG00000099624	0.09055	0.967	ATP5D
ENSG00000149573	0.326	0.906	MPZL2
ENSG00000160588	0.0594	0.994	MPZL3
ENSG00000183735	0.138	0.904	TBK1
ENSG00000197965	0.0469333333333	0.988	MPZL1
ENSG00000172817	-0.00015	0.99	CYP7B1
ENSG00000105976	0.080075	0.989	MET
ENSG00000023191	0.0918	0.984	RNH1
ENSG00000166855	0.14	0.919	CLPX
ENSG00000167531	-0.0662	0.959	LALBA
ENSG00000125656	0.228	0.859	CLPP
ENSG00000137392	0.00637	0.997	CLPS
ENSG00000162129	-0.0276	0.994	CLPB
ENSG00000153266	-0.0501666666667	0.978	FEZF2
ENSG00000065054	-0.0614	0.968	SLC9A3R2
ENSG00000109062	0.0442	0.974	SLC9A3R1
ENSG00000138449	-0.204	0.917	SLC40A1
ENSG00000172409	0.1393	0.994	CLP1
ENSG00000009335	0.3207	0.937	UBE3C
ENSG00000169570	0.188	0.901	DTWD2
ENSG00000104047	-0.0538333333333	0.989	DTWD1
ENSG00000135678	0.306716666667	0.972	CPM
ENSG00000144410	-0.0752	0.954	CPO
ENSG00000108582	0.017946	0.995	CPD
ENSG00000109472	-0.5855	0.829	CPE
ENSG00000104324	-0.087482	1.0	CPQ
ENSG00000087589	-0.0955	0.896	CASS4
ENSG00000036530	-0.182	0.891	CYP46A1
ENSG00000153064	-0.198533333333	0.994	BANK1
ENSG00000149927	-0.367	0.826	DOC2A
ENSG00000272670	-0.242	0.856	DOC2B
ENSG00000142235	-0.178	0.888	LMTK3
ENSG00000164715	0.298563333333	1.0	LMTK2
ENSG00000164161	-0.048425	0.976	HHIP
ENSG00000147402	-0.00075	0.968	GABRQ
ENSG00000094755	0.0262	0.986	GABRP
ENSG00000186832	-0.0756	0.966	KRT16
ENSG00000171346	0.187	0.879	KRT15
ENSG00000186847	0.0364	0.976	KRT14
ENSG00000171401	0.126	0.916	KRT13
ENSG00000187242	-0.13	0.912	KRT12
ENSG00000186395	0.193666666667	0.907	KRT10
ENSG00000187730	-0.2005	0.875	GABRD
ENSG00000171345	-0.0032	0.994	KRT19
ENSG00000111057	0.111	0.963	KRT18
ENSG00000129968	0.197	0.891	ABHD17A
ENSG00000107362	0.1571	0.945	ABHD17B
ENSG00000136379	0.27	0.895	ABHD17C
ENSG00000154305	0.08905	0.977	MIA3
ENSG00000162825	0.0712	0.959	NBPF8
ENSG00000076641	0.515666666667	0.922	PAG1
ENSG00000196427	-0.0259	0.984	NBPF4
ENSG00000219481	0.2713	0.981	NBPF1
ENSG00000066855	0.115066666667	0.937	MTFR1
ENSG00000187801	0.73	0.806	ZFP69B
ENSG00000143627	-0.0747	0.98	PKLR
ENSG00000182087	0.0844166666667	0.964	TMEM259
ENSG00000101337	0.0675	0.846	TM9SF4
ENSG00000254692	0.3955	0.854	TM9SF1
ENSG00000077147	-0.17556	0.996	TM9SF3
ENSG00000125304	0.149	0.895	TM9SF2
ENSG00000196141	-0.2448	0.985	SPATS2L
ENSG00000147457	0.00736	0.997	CHMP7
ENSG00000116396	0.123133333333	0.979	KCNC4
ENSG00000129159	0.04285	0.953	KCNC1
ENSG00000166006	0.034	0.911	KCNC2
ENSG00000131398	-0.0951	0.991	KCNC3
ENSG00000185156	0.091	0.947	MFSD6L
ENSG00000064300	-0.0957	0.942	NGFR
ENSG00000167315	-0.244866666667	0.997	ACAA2
ENSG00000060971	-0.0273	0.997	ACAA1
ENSG00000180090	-0.00434	0.998	OR3A1
ENSG00000221882	-0.0752	0.95	OR3A2
ENSG00000159961	0.00271	0.999	OR3A3
ENSG00000125675	0.0604822	1.0	GRIA3
ENSG00000177479	0.20524	0.991	ARIH2
ENSG00000166233	0.0958666666667	0.98	ARIH1
ENSG00000160216	-0.01905	0.96	AGPAT3
ENSG00000107882	0.02760425	1.0	SUFU
ENSG00000105499	0.208	0.917	PLA2G4C
ENSG00000116711	-0.397	0.852	PLA2G4A
ENSG00000168907	-0.11	0.929	PLA2G4F
ENSG00000159337	0.0139	0.992	PLA2G4D
ENSG00000170293	0.265	0.857	CMTM8
ENSG00000140932	0.0321	0.979	CMTM2
ENSG00000140931	-0.160066666667	0.971	CMTM3
ENSG00000089505	-0.2875	0.921	CMTM1
ENSG00000091317	-1.21225	0.923	CMTM6
ENSG00000173077	-0.142	0.899	DEC1
ENSG00000183723	0.2446	0.975	CMTM4
ENSG00000166091	0.0292	0.981	CMTM5
ENSG00000060718	0.270666666667	0.913	COL11A1
ENSG00000204248	-0.1583	0.976	COL11A2
ENSG00000021461	-0.012	0.999	CYP3A43
ENSG00000159166	-0.305	0.909	LAD1
ENSG00000174886	-0.0129333333333	0.969	NDUFA11
ENSG00000184752	0.133	0.918	NDUFA12
ENSG00000186010	0.25	0.918	NDUFA13
ENSG00000136010	0.247666666667	0.924	ALDH1L2
ENSG00000144908	-0.015	0.899	ALDH1L1
ENSG00000176533	0.132666666667	0.986	GNG7
ENSG00000168243	-0.065525	0.972	GNG4
ENSG00000174021	0.148	0.916	GNG5
ENSG00000186469	-0.0723	0.967	GNG2
ENSG00000162188	-0.132	0.905	GNG3
ENSG00000167414	0.1145	0.846	GNG8
ENSG00000089280	-0.1669	0.97	FUS
ENSG00000145626	-0.0235666666667	0.984	UGT3A1
ENSG00000010361	-0.017	0.992	FUZ
ENSG00000073584	-0.0495	0.941	SMARCE1
ENSG00000157353	0.0232	0.987	FUK
ENSG00000146090	0.177	0.88	RASGEF1C
ENSG00000138670	-0.174	0.924	RASGEF1B
ENSG00000198915	0.341	0.932	RASGEF1A
ENSG00000148735	0.2025	0.901	PLEKHS1
