ENSG_id	logFC	adj_pval	gene
ENSG00000159111	0.0604	0.8483	MRPL10
ENSG00000174547	-0.0563	0.8381	MRPL11
ENSG00000262814	-0.1625	0.7427	MRPL12
ENSG00000172172	-0.0778	0.7553	MRPL13
ENSG00000180992	-0.199	0.5738	MRPL14
ENSG00000137547	-0.0322	0.8522	MRPL15
ENSG00000166902	-0.125	0.6525	MRPL16
ENSG00000158042	-0.00664	0.9854	MRPL17
ENSG00000112110	-0.0683	0.7962	MRPL18
ENSG00000115364	0.0514	0.9391	MRPL19
ENSG00000144837	0.00887	0.9813	PLA1A
ENSG00000165071	-0.00299	0.9948	TMEM71
ENSG00000119537	0.17729	0.9815	KDSR
ENSG00000173267	-0.06765	0.9519	SNCG
ENSG00000074317	-0.036	0.8972	SNCB
ENSG00000133135	-0.0145	0.9818	RNF128
ENSG00000070423	-0.0779333333333	0.9129	RNF126
ENSG00000101695	-0.04788	0.9984	RNF125
ENSG00000164068	-0.0056	0.9658	RNF123
ENSG00000133874	-0.0175	0.9737	RNF122
ENSG00000137522	-0.0723	0.7535	RNF121
ENSG00000230780	-0.0648	0.7435	OR11A1
ENSG00000151835	0.119	0.7412	SACS
ENSG00000111231	0.0375	0.8667	GPN3
ENSG00000142751	0.0092	0.9151	GPN2
ENSG00000198522	-0.0216	0.9001	GPN1
ENSG00000109320	-0.157	0.6854	NFKB1
ENSG00000077150	0.0254733333333	0.9963	NFKB2
ENSG00000123992	-0.0025	0.8443	DNPEP
ENSG00000102128	-0.00921	0.9626	RAB40AL
ENSG00000196470	-0.0390666666667	0.9573	SIAH1
ENSG00000181788	-0.291	0.5604	SIAH2
ENSG00000215475	0.0781	0.748	SIAH3
ENSG00000164346	-0.112	0.6791	NSA2
ENSG00000165966	-0.0386	0.8265	PDZRN4
ENSG00000081913	-0.0325	0.9715	PHLPP1
ENSG00000121440	-0.0613233333333	0.9907	PDZRN3
ENSG00000183798	-0.12	0.6199	EMILIN3
ENSG00000179909	-0.053125	0.9812	ZNF154
ENSG00000138080	-0.000802	0.999	EMILIN1
ENSG00000204920	0.0876	0.8978	ZNF155
ENSG00000128791	-0.1693	0.8412	TWSG1
ENSG00000108405	-0.157	0.6056	P2RX1
ENSG00000109991	0.0928	0.6754	P2RX3
ENSG00000187848	-0.095975	0.9159	P2RX2
ENSG00000083454	0.0908	0.7677	P2RX5
ENSG00000135124	0.0245	0.978	P2RX4
ENSG00000089041	0.10065	0.8878	P2RX7
ENSG00000099957	0.01465	0.939	P2RX6
ENSG00000115841	-0.025	0.9665	RMDN2
ENSG00000137824	0.017	0.9323	RMDN3
ENSG00000176623	0.0649166666667	0.9834	RMDN1
ENSG00000205744	0.265	0.5884	DENND1C
ENSG00000213047	-0.1834	0.925	DENND1B
ENSG00000119522	0.1431	0.7823	DENND1A
ENSG00000083520	0.1342	0.798	DIS3
ENSG00000163930	-0.0988	0.9595	BAP1
ENSG00000179526	0.124	0.6684	SHARPIN
ENSG00000174460	-0.152	0.6003	ZCCHC12
ENSG00000134744	-0.12395	0.7424	ZCCHC11
ENSG00000155329	-0.0583233333333	0.9718	ZCCHC10
ENSG00000121766	-0.1111	0.9509	ZCCHC17
ENSG00000140948	0.05174	0.9953	ZCCHC14
ENSG00000268176	-0.0904	0.6364	ZCCHC18
ENSG00000134452	0.0411	0.9006	FBXO18
ENSG00000241322	0.0268	0.878	CDRT1
ENSG00000175311	-0.00266	0.9947	ANKS4B
ENSG00000160087	-0.0461575	0.9881	UBE2J2
ENSG00000164116	-0.09995	0.8652	GUCY1A3
ENSG00000129472	0.0667	0.7634	RAB2B
ENSG00000162426	0.00771	0.9861	SLC45A1
ENSG00000106853	-0.0858333333333	0.9289	PTGR1
ENSG00000158715	0.029315	0.9953	SLC45A3
ENSG00000136463	0.0728	0.908	TACO1
ENSG00000129422	-0.18625	0.8119	MTUS1
ENSG00000132938	-0.05245	0.8246	MTUS2
ENSG00000006652	0.135666666667	0.9145	IFRD1
ENSG00000273028	0.0921	0.7249	IFRD2
ENSG00000178038	-0.01703	0.9815	ALS2CL
ENSG00000170734	0.206383333333	0.9519	POLH
ENSG00000104760	0.0324	0.8985	FGL1
ENSG00000104331	-0.178733333333	0.7744	IMPAD1
ENSG00000111432	0.202	0.6257	FZD10
ENSG00000127951	-0.1056	0.8139	FGL2
ENSG00000110721	-0.236	0.7461	CHKA
ENSG00000100288	0.112	0.5941	CHKB
ENSG00000165733	-0.161	0.7278	BMS1
ENSG00000037757	0.07	0.6811	MRI1
ENSG00000168175	0.1735	0.9324	MAPK1IP1L
ENSG00000151914	0.03736	0.9465	DST
ENSG00000096696	-0.148	0.7544	DSP
ENSG00000178726	-0.0185273333333	0.9981	THBD
ENSG00000111817	-0.063275	0.9205	DSE
ENSG00000106244	-0.13185	0.8492	PDAP1
ENSG00000177946	-0.0467333333333	0.892	CENPBD1
ENSG00000137266	0.0842	0.8343	SLC22A23
ENSG00000197658	-0.0744	0.8224	SLC22A24
ENSG00000167766	0.1334	0.7096	ZNF83
ENSG00000148090	-0.0947	0.6598	AUH
ENSG00000269594	0.0134166666667	0.8973	ZNF81
ENSG00000174255	0.053	0.7739	ZNF80
ENSG00000105750	0.15005	0.7393	ZNF85
ENSG00000198040	0.16685	0.874	ZNF84
ENSG00000167695	0.0477	0.8454	FAM57A
ENSG00000177938	0.123	0.5888	CAPZA3
ENSG00000198898	0.0435333333333	0.8531	CAPZA2
ENSG00000116489	0.07895	0.827	CAPZA1
ENSG00000244486	0.129889666667	0.9984	SCARF2
ENSG00000074660	0.05555	0.9302	SCARF1
ENSG00000100991	-0.0803	0.8397	TRPC4AP
ENSG00000188581	0.00386	0.9907	KRTAP1-1
ENSG00000234745	-0.445666666667	0.6154	HLA-B
ENSG00000119965	-0.0511	0.848	C10orf88
ENSG00000147869	-0.63	0.3847	CER1
ENSG00000165863	0.0229	0.9748	C10orf82
ENSG00000224320	-0.2065	0.7043	HLA-A
ENSG00000269114	0.00211	0.9963	MAGEA6
ENSG00000198785	-0.1497	0.6164	GRIN3A
ENSG00000116032	-0.0308	0.8793	GRIN3B
ENSG00000088538	0.227	0.6847	DOCK3
ENSG00000106066	0.00466	0.9871	CPVL
ENSG00000100422	-0.0818	0.7396	CERK
ENSG00000102760	-0.0414666666667	0.9891	RGCC
ENSG00000111052	-0.406	0.5645	LIN7A
ENSG00000148943	0.0289333333333	0.7952	LIN7C
ENSG00000104863	-0.0367	0.739	LIN7B
ENSG00000184903	0.0536	0.8985	IMMP2L
ENSG00000168040	0.0335	0.8763	FADD
ENSG00000131196	0.159514	0.9876	NFATC1
ENSG00000101096	0.0028	0.9422	NFATC2
ENSG00000072736	0.07315	0.9399	NFATC3
ENSG00000183578	0.0302	0.8929	TNFAIP8L3
ENSG00000163154	0.0463	0.8673	TNFAIP8L2
ENSG00000185361	0.00364	0.9899	TNFAIP8L1
ENSG00000270478	0.0587	0.896	AP2B1
ENSG00000127554	0.066	0.974	GFER
ENSG00000003137	-0.04045	0.9739	CYP26B1
ENSG00000166143	0.071	0.8674	PPP1R14D
ENSG00000173457	0.0264	0.9493	PPP1R14B
ENSG00000198729	-0.0461	0.9308	PPP1R14C
ENSG00000167641	0.0603	0.9409	PPP1R14A
ENSG00000179954	-0.0293	0.9519	SSC5D
ENSG00000087087	0.00444	0.9421	SRRT
ENSG00000113555	-0.013	0.9695	PCDH12
ENSG00000138650	-0.0719125	0.997	PCDH10
ENSG00000118946	0.0614866666667	0.9971	PCDH17
ENSG00000137760	-0.0142	0.8098	ALKBH8
ENSG00000150275	-0.026215	0.9878	PCDH15
ENSG00000141252	0.0728333333333	0.9658	VPS53
ENSG00000100104	0.0009	0.9669	SRRD
ENSG00000149823	0.134	0.6083	VPS51
ENSG00000189046	0.0649	0.8997	ALKBH2
ENSG00000166199	0.0747	0.6934	ALKBH3
ENSG00000100601	-0.04485	0.8955	ALKBH1
ENSG00000073008	-0.0812285714286	0.9792	PVR
ENSG00000170498	0.103	0.7802	KISS1
ENSG00000131931	0.0667	0.7536	THAP1
ENSG00000100603	-0.0803	0.919	SNW1
ENSG00000065618	0.145	0.6419	COL17A1
ENSG00000203896	-0.00947	0.9691	LIME1
ENSG00000178761	0.00592533333333	0.9999	FAM219B
ENSG00000164970	0.272	0.6729	FAM219A
ENSG00000139549	-0.0294	0.8951	DHH
ENSG00000156345	0.0147	0.9437	CDK20
ENSG00000163286	-0.051435	0.9868	ALPPL2
ENSG00000180530	-0.0331	0.927	NRIP1
ENSG00000053702	0.00433	0.9871	NRIP2
ENSG00000175352	0.01665	0.9809	NRIP3
ENSG00000151532	0.14482	0.9486	VTI1A
ENSG00000100568	0.0612666666667	0.7994	VTI1B
ENSG00000168564	0.103	0.6164	CDKN2AIP
ENSG00000198108	-0.457	0.5398	CHSY3
ENSG00000131873	0.0067	0.9846	CHSY1
ENSG00000145247	0.0438	0.8733	OCIAD2
ENSG00000109180	0.11166	0.9094	OCIAD1
ENSG00000153207	0.0389	0.7177	AHCTF1
ENSG00000100416	-0.0792	0.8257	TRMU
ENSG00000097033	0.0372333333333	0.8159	SH3GLB1
ENSG00000148341	0.1313375	0.9848	SH3GLB2
ENSG00000085872	0.0429836666667	0.9997	CHERP
ENSG00000064886	-0.0983	0.627	CHI3L2
ENSG00000163312	0.0731	0.9256	HELQ
ENSG00000133048	-0.00925333333333	0.985	CHI3L1
ENSG00000092853	0.01799	0.9971	CLSPN
ENSG00000198265	0.142866666667	0.785	HELZ
ENSG00000179820	0.225	0.5884	MYADM
ENSG00000146587	-0.1598	0.9691	RBAK
ENSG00000167858	-0.0111	0.9704	TEKT1
ENSG00000125409	0.0501	0.8577	TEKT3
ENSG00000092850	0.0724	0.7854	TEKT2
ENSG00000153060	-0.033505	0.997	TEKT5
ENSG00000132361	0.01415	0.9356	CLUH
ENSG00000183624	-0.02525	0.9357	HMCES
ENSG00000170345	0.0795	0.8903	FOS
ENSG00000255103	0.23855	0.7666	KIAA0754
ENSG00000198920	0.0654	0.7892	KIAA0753
ENSG00000130254	-0.09645	0.8947	SAFB2
ENSG00000182319	0.36	0.5139	SGK223
ENSG00000100012	-0.00243	0.9825	SEC14L3
ENSG00000100003	0.02094	0.9602	SEC14L2
ENSG00000129657	0.176275	0.6563	SEC14L1
ENSG00000103184	0.0386	0.9328	SEC14L5
ENSG00000133488	0.04833	0.9891	SEC14L4
ENSG00000005007	0.05488	0.9899	UPF1
ENSG00000151461	-0.123	0.6492	UPF2
ENSG00000162804	-0.08270575	0.999	SNED1
ENSG00000115008	0.464	0.6437	IL1A
ENSG00000125538	-0.00525	0.784	IL1B
ENSG00000185479	-0.065105	0.993	KRT6B
ENSG00000205420	-0.0545	0.8474	KRT6A
ENSG00000105664	0.0177	0.9519	COMP
ENSG00000093010	-0.012375	0.9393	COMT
ENSG00000150873	0.107	0.8002	C2orf50
ENSG00000156052	0.0478	0.956	GNAQ
ENSG00000150782	-0.324	0.5564	IL18
ENSG00000142224	0.0125	0.9574	IL19
ENSG00000136634	-0.369	0.5139	IL10
ENSG00000095752	0.19677	0.9876	IL11
ENSG00000169194	0.088	0.7414	IL13
ENSG00000164136	-0.1775	0.5604	IL15
ENSG00000172349	-0.0544566666667	0.9963	IL16
ENSG00000142634	-0.0555	0.6311	EFHD2
ENSG00000115468	-0.0635	0.8731	EFHD1
ENSG00000254093	-0.0568	0.8119	PINX1
ENSG00000106624	0.0764	0.7378	AEBP1
ENSG00000157538	-0.18695	0.7824	DSCR3
ENSG00000139154	0.01212	0.9932	AEBP2
ENSG00000188419	0.0956666666667	0.6488	CHM
ENSG00000180776	-0.3288	0.8317	ZDHHC20
ENSG00000175893	0.0727333333333	0.9484	ZDHHC21
ENSG00000177108	-0.007	0.5536	ZDHHC22
ENSG00000184307	-0.218	0.7084	ZDHHC23
ENSG00000174165	0.142513333333	0.9767	ZDHHC24
ENSG00000016082	-0.287	0.5579	ISL1
ENSG00000159556	0.431	0.688	ISL2
ENSG00000117501	-0.0367	0.9136	MROH9
ENSG00000101353	-0.0537	0.8431	MROH8
ENSG00000075945	-0.167	0.5536	KIFAP3
ENSG00000166927	-0.0661666666667	0.9358	MS4A7
ENSG00000184313	0.0355	0.9008	MROH7
ENSG00000166930	-0.0954	0.663	MS4A5
ENSG00000179832	0.039975	0.8894	MROH1
ENSG00000149516	-0.0617	0.8549	MS4A3
ENSG00000156738	-0.1017	0.7478	MS4A1
ENSG00000272957	-0.1074	0.9315	ZNF141
ENSG00000196387	0.102	0.6094	ZNF140
ENSG00000166478	-0.17785	0.6563	ZNF143
ENSG00000115568	0.1171	0.8407	ZNF142
ENSG00000107447	-0.0503666666667	0.9471	DNTT
ENSG00000167635	-0.19475	0.7989	ZNF146
ENSG00000163848	-0.0395885714286	0.991	ZNF148
ENSG00000134755	0.09525	0.8284	DSC2
ENSG00000134762	-0.0449666666667	0.7606	DSC3
ENSG00000134765	0.0659	0.6984	DSC1
ENSG00000215301	-0.230418333333	0.9736	DDX3X
ENSG00000101220	-0.0325	0.8238	C20orf27
ENSG00000102763	0.0178	0.8227	VWA8
ENSG00000142168	-0.0594	0.8214	SOD1
ENSG00000223757	-0.0352	0.9367	VWA7
ENSG00000100401	-0.1228	0.8999	RANGAP1
ENSG00000179403	0.06792	0.9437	VWA1
ENSG00000104783	-0.13	0.5925	KCNN4
ENSG00000143603	-0.0729	0.9377	KCNN3
ENSG00000080709	-0.296	0.547	KCNN2
ENSG00000105642	-0.0521	0.8214	KCNN1
ENSG00000129009	0.107	0.7943	ISLR
ENSG00000168734	0.222	0.6492	PKIG
ENSG00000171033	0.0562	0.9847	PKIA
ENSG00000135549	-0.1255	0.6443	PKIB
ENSG00000114021	-0.0958	0.6921	NIT2
ENSG00000158793	0.08805	0.8172	NIT1
ENSG00000127377	0.0846	0.7562	CRYGN
ENSG00000103145	0.2085	0.6848	HCFC1R1
ENSG00000156521	-0.047325	0.9806	TYSND1
ENSG00000128908	-0.14585	0.9251	INO80
ENSG00000119801	-0.1475	0.6725	YPEL5
ENSG00000144445	-0.0851	0.8844	KANSL1L
ENSG00000187954	-0.0208125	0.981	CYHR1
ENSG00000116205	-0.0349	0.9365	TCEANC2
ENSG00000197721	0.1	0.6716	CR1L
ENSG00000124789	0.172	0.7313	NUP153
ENSG00000213215	0.0122	0.9658	OR2F1
ENSG00000221910	0.00474	0.9856	OR2F2
ENSG00000108018	0.12665	0.8879	SORCS1
ENSG00000184985	-0.0157	0.9484	SORCS2
ENSG00000156395	0.00064	0.9987	SORCS3
ENSG00000134905	0.052048	0.9882	CARS2
ENSG00000268675	-0.104	0.755	GPKOW
ENSG00000111704	0.020695	0.9876	NANOG
ENSG00000180245	-0.0237	0.9264	RRH
ENSG00000102882	0.00671	0.9854	MAPK3
ENSG00000100030	-0.0753857142857	0.9522	MAPK1
ENSG00000069956	-0.118	0.9462	MAPK6
ENSG00000262673	-0.0710666666667	0.8475	MAPK4
ENSG00000107643	0.03436	0.9402	MAPK8
ENSG00000050748	-0.06366	0.9929	MAPK9
ENSG00000138161	-0.671	0.2994	CUZD1
ENSG00000104903	-0.0827	0.7146	LYL1
ENSG00000183337	0.1304	0.9079	BCOR
ENSG00000168658	0.01758	0.9669	VWA3B
ENSG00000144115	-0.0504	0.9812	THNSL2
ENSG00000185875	0.09405	0.9466	THNSL1
ENSG00000175267	0.03337	0.979	VWA3A
ENSG00000172156	0.0197	0.9409	CCL11
ENSG00000181374	0.0826	0.6902	CCL13
ENSG00000159592	-0.114333333333	0.5874	GPBP1L1
ENSG00000102970	0.0607	0.8234	CCL17
ENSG00000085552	0.0222	0.9587	IGSF9
ENSG00000172724	0.152	0.588	CCL19
ENSG00000173757	0.00588	0.9465	STAT5B
ENSG00000126561	-0.0656	0.8332	STAT5A
ENSG00000187583	0.0357	0.9049	PLEKHN1
ENSG00000107147	-0.0364666666667	0.9729	KCNT1
ENSG00000196136	-0.023	0.9185	SERPINA3
ENSG00000100665	0.116	0.6799	SERPINA4
ENSG00000188488	0.165	0.5719	SERPINA5
ENSG00000170099	0.0419	0.8647	SERPINA6
ENSG00000144036	0.0515	0.6492	EXOC6B
ENSG00000170054	0.0194	0.9315	SERPINA9
ENSG00000091732	-0.0179	0.9569	ZC3HC1
ENSG00000100350	0.1042	0.9883	FOXRED2
ENSG00000110074	0.0102	0.9723	FOXRED1
ENSG00000157613	0.2691905	0.9991	CREB3L1
ENSG00000171992	-0.0267333333333	0.8236	SYNPO
ENSG00000178971	0.2168	0.84	CTC1
ENSG00000139223	1.49e-06	1.0	ANP32D
ENSG00000265346	-0.0553666666667	0.876	ANP32E
ENSG00000136938	0.11375	0.941	ANP32B
ENSG00000140350	-0.173833333333	0.8387	ANP32A
ENSG00000172987	-0.102	0.6876	HPSE2
ENSG00000198650	0.00547333333333	0.976	TAT
ENSG00000116127	0.127133333333	0.9278	ALMS1
ENSG00000268904	0.1126	0.7929	TAZ
ENSG00000272811	0.0849666666667	0.8721	ATRNL1
ENSG00000198056	0.00328	0.9911	PRIM1
ENSG00000146143	0.149	0.581	PRIM2
ENSG00000179148	0.01105	0.7102	ALOXE3
ENSG00000205592	0.382	0.547	MUC19
ENSG00000169876	-0.00945	0.9411	MUC17
ENSG00000181143	-0.0982	0.7506	MUC16
ENSG00000169550	0.0165	0.6187	MUC15
ENSG00000173702	-0.06264	0.9852	MUC13
ENSG00000205277	-0.05405	0.9242	MUC12
ENSG00000011258	0.143433333333	0.9144	MBTD1
ENSG00000169895	-0.231	0.5445	SYAP1
ENSG00000102974	-0.103	0.6002	CTCF
ENSG00000068831	0.210875	0.7543	RASGRP2
ENSG00000152689	-0.25	0.5524	RASGRP3
ENSG00000172575	-0.116	0.7701	RASGRP1
ENSG00000171777	0.1134	0.7846	RASGRP4
ENSG00000173114	-0.055	0.8432	LRRN3
ENSG00000115596	-0.055475	0.9625	WNT6
ENSG00000170516	-0.203	0.5808	COX7B2
ENSG00000100209	0.0838	0.7736	HSCB
ENSG00000101336	0.00295	0.993	HCK
ENSG00000130720	0.1036	0.8109	FIBCD1
ENSG00000146576	0.00526666666667	0.8449	C7orf26
ENSG00000130818	-0.0385	0.7843	ZNF426
ENSG00000204947	-0.15645	0.7239	ZNF425
ENSG00000102935	-0.0226	0.9599	ZNF423
ENSG00000197050	0.00258	0.9869	ZNF420
ENSG00000131116	0.083	0.5775	ZNF428
ENSG00000197013	0.109	0.7349	ZNF429
ENSG00000117477	0.0078	0.9892	CCDC181
ENSG00000166329	-0.0761	0.7237	CCDC182
ENSG00000129559	-0.222	0.6031	NEDD8
ENSG00000111859	-0.01146	0.9676	NEDD9
ENSG00000174944	-0.016	0.9359	P2RY14
ENSG00000139350	-0.000266666666667	0.9167	NEDD1
ENSG00000078589	-0.0731666666667	0.9423	P2RY10
ENSG00000169313	-0.044335	0.985	P2RY12
ENSG00000181631	0.00477	0.9852	P2RY13
ENSG00000136895	-0.0576833333333	0.9938	GARNL3
ENSG00000156384	0.09295	0.9065	SFR1
ENSG00000198892	-0.015	0.9753	SHISA4
ENSG00000273310	0.0619	0.8585	PCDHB14
ENSG00000164054	0.0619	0.9021	SHISA5
ENSG00000163431	-0.03005	0.9248	LMOD1
ENSG00000163380	-0.0652333333333	0.6684	LMOD3
ENSG00000170807	0.108	0.6718	LMOD2
ENSG00000174808	-0.11085	0.6884	BTC
ENSG00000116001	-0.00525714285714	0.9559	TIA1
ENSG00000113492	-0.291	0.4101	AGXT2
ENSG00000153071	0.117	0.6025	DAB2
ENSG00000173406	-0.0175	0.7695	DAB1
ENSG00000144566	0.01824	0.9876	RAB5A
ENSG00000108774	0.03295	0.9802	RAB5C
ENSG00000111540	-0.0971	0.7684	RAB5B
ENSG00000154764	0.0985	0.667	WNT7A
ENSG00000188064	-0.04105	0.9136	WNT7B
ENSG00000273074	-0.00301	0.9951	OSCAR
ENSG00000144655	0.0917	0.7109	CSRNP1
ENSG00000110925	-0.0638	0.8349	CSRNP2
ENSG00000178662	-0.0120014285714	0.9883	CSRNP3
ENSG00000164919	-0.127	0.6129	COX6C
ENSG00000169679	-0.071144	0.9907	BUB1
ENSG00000154473	0.0790166666667	0.8774	BUB3
ENSG00000176046	-0.0109	0.9618	NUPR1
ENSG00000185100	0.2175	0.6426	ADSSL1
ENSG00000132780	-0.012	0.7702	NASP
ENSG00000147162	-0.108758333333	0.9928	OGT
ENSG00000170647	0.147	0.5602	TMEM133
ENSG00000166448	0.0353	0.8839	TMEM130
ENSG00000075568	-0.03	0.6401	TMEM131
ENSG00000181264	0.0370333333333	0.9521	TMEM136
ENSG00000172663	0.0641333333333	0.9723	TMEM134
ENSG00000166575	0.04996	0.9898	TMEM135
ENSG00000149483	0.02	0.925	TMEM138
ENSG00000178826	-0.02605	0.9035	TMEM139
ENSG00000178919	-0.06605	0.7866	FOXE1
ENSG00000186790	-0.0262	0.9519	FOXE3
ENSG00000080189	0.0503	0.9523	SLC35C2
ENSG00000181830	0.1203	0.8548	SLC35C1
ENSG00000269380	-0.115	0.8671	XK
ENSG00000124343	-0.156	0.7599	XG
ENSG00000183644	0.0759	0.7412	C11orf88
ENSG00000168005	0.0699	0.798	C11orf84
ENSG00000173237	0.079	0.7354	C11orf86
ENSG00000185742	0.0942333333333	0.9892	C11orf87
ENSG00000173715	0.14575	0.9044	C11orf80
ENSG00000055917	-0.061	0.9116	PUM2
ENSG00000172551	-0.0877	0.6442	MUCL1
ENSG00000106113	-0.0592	0.6954	CRHR2
ENSG00000257793	-0.134333333333	0.7543	CRHR1
ENSG00000197223	-0.0393	0.8929	C1D
ENSG00000168515	0.00352	0.9915	SCGB1D1
ENSG00000124935	0.00881	0.9644	SCGB1D2
ENSG00000153046	-0.1885	0.9035	CDYL
ENSG00000180353	-0.0592	0.8535	HCLS1
ENSG00000242220	-0.01731	0.9705	TCP10L
ENSG00000129347	-0.07329	0.9937	KRI1
ENSG00000205356	0.1456	0.975	TECPR1
ENSG00000196663	-0.159	0.623	TECPR2
ENSG00000172288	0.0128	0.9718	CDY1
ENSG00000110871	-0.0169	0.9435	COQ5
ENSG00000167113	0.0315	0.9712	COQ4
ENSG00000157107	0.07345	0.8206	FCHO2
ENSG00000130475	-0.12	0.6083	FCHO1
ENSG00000115307	-0.0485	0.8515	AUP1
ENSG00000108439	0.1953	0.9166	PNPO
ENSG00000250733	0.0767	0.7295	C8orf17
ENSG00000077420	0.0107666666667	0.9113	APBB1IP
ENSG00000157933	0.223066666667	0.6625	SKI
ENSG00000153446	0.242	0.5802	C16orf89
ENSG00000064042	0.116025	0.928	LIMCH1
ENSG00000080822	-0.09385	0.953	CLDND1
ENSG00000155330	0.01185	0.9203	C16orf87
ENSG00000160318	0.0403	0.8825	CLDND2
ENSG00000164949	0.0375	0.9028	GEM
ENSG00000111785	0.06024	0.9883	RIC8B
ENSG00000266074	-0.0464333333333	0.9102	BAHCC1
ENSG00000253767	-0.00292	0.989	PCDHGA8
ENSG00000254245	-0.07155	0.8004	PCDHGA3
ENSG00000204956	0.0304	0.8823	PCDHGA1
ENSG00000262576	0.0178	0.944	PCDHGA4
ENSG00000268312	-0.0119666666667	0.8103	PHF8
ENSG00000156531	-0.1246	0.8781	PHF6
ENSG00000010318	-0.0302	0.966	PHF7
ENSG00000197724	-0.064525	0.9896	PHF2
ENSG00000225553	0.05545	0.7313	PHF1
ENSG00000198535	0.153	0.6253	C2CD4A
ENSG00000205502	0.03495	0.9079	C2CD4B
ENSG00000183186	0.11	0.7576	C2CD4C
ENSG00000147548	-0.0218714285714	0.9409	WHSC1L1
ENSG00000137411	0.125	0.6154	VARS2
ENSG00000177954	0.101765	0.9907	RPS27
ENSG00000138326	-0.0256	0.921	RPS24
ENSG00000118181	0.0517	0.7843	RPS25
ENSG00000186468	0.04635	0.8478	RPS23
ENSG00000171858	0.0118	0.8714	RPS21
ENSG00000088812	0.01905	0.9618	ATRN
ENSG00000180016	0.0608	0.7943	OR1E1
ENSG00000268946	-0.0265225	0.989	ATRX
ENSG00000131165	-0.0227	0.9618	CHMP1A
ENSG00000138073	-0.11	0.7416	PREB
ENSG00000085377	-0.029	0.8402	PREP
ENSG00000141741	0.206	0.5614	MIEN1
ENSG00000151779	0.0393166666667	0.9862	NBAS
ENSG00000196290	-0.0169	0.9453	NIF3L1
ENSG00000139644	-0.15285	0.7702	TMBIM6
ENSG00000155957	0.0467	0.7455	TMBIM4
ENSG00000069696	-0.151	0.6096	DRD4
ENSG00000169676	-0.12	0.6442	DRD5
ENSG00000149295	-0.0165225	0.9876	DRD2
ENSG00000151577	0.0037	0.8754	DRD3
ENSG00000184845	-0.0511	0.8823	DRD1
ENSG00000090863	-0.064275	0.9175	GLG1
ENSG00000162222	0.0067	0.9497	TTC9C
ENSG00000174521	-0.053205	0.979	TTC9B
ENSG00000142546	-0.0817	0.8082	NOSIP
ENSG00000198018	-0.2225	0.6907	ENTPD7
ENSG00000197586	0.00179666666667	0.9892	ENTPD6
ENSG00000187097	-0.0642475	0.9653	ENTPD5
ENSG00000197217	0.0617333333333	0.9575	ENTPD4
ENSG00000168032	-0.0713	0.951	ENTPD3
ENSG00000054179	0.0413	0.9471	ENTPD2
ENSG00000138185	0.02985	0.9863	ENTPD1
ENSG00000164975	0.0861725	0.9958	SNAPC3
ENSG00000104976	0.107	0.7713	SNAPC2
ENSG00000023608	0.0727	0.9038	SNAPC1
ENSG00000174446	0.105	0.9785	SNAPC5
ENSG00000165684	0.14445	0.875	SNAPC4
ENSG00000101966	0.0527285714286	0.9349	XIAP
ENSG00000163666	-0.732	0.5398	HESX1
ENSG00000142065	0.263	0.6366	ZFP14
ENSG00000016602	-0.0626	0.7295	CLCA4
ENSG00000164304	-0.0297	0.8842	CAGE1
ENSG00000101000	0.358	0.5451	PROCR
ENSG00000177947	0.0095	0.9724	ODF3
ENSG00000136811	-0.0764165	1.0	ODF2
ENSG00000155087	-0.127	0.5922	ODF1
ENSG00000184650	-0.0114	0.7806	ODF4
ENSG00000101350	0.03455	0.9208	KIF3B
ENSG00000084731	0.034809	0.9984	KIF3C
ENSG00000131437	0.147	0.7293	KIF3A
ENSG00000144339	0.21	0.8165	TMEFF2
ENSG00000124356	0.0364666666667	0.8206	STAMBP
ENSG00000174123	0.04128	0.9789	TLR10
ENSG00000165434	-0.04334	0.9669	PGM2L1
ENSG00000198829	-0.17	0.5719	SUCNR1
ENSG00000213714	-0.0765	0.8542	FAM209B
ENSG00000006638	0.0364	0.9008	TBXA2R
ENSG00000071537	-0.126025	0.8367	SEL1L
ENSG00000272309	0.0305	0.7823	PDSS2
ENSG00000148459	0.0258	0.9517	PDSS1
ENSG00000116685	0.0257	0.93	KIAA2013
ENSG00000044459	0.161825	0.9767	CNTLN
ENSG00000213853	-0.01189	0.9838	EMP2
ENSG00000142227	0.464	0.5609	EMP3
ENSG00000134531	0.04215	0.9777	EMP1
ENSG00000205542	0.0725	0.8532	TMSB4X
ENSG00000154620	0.0398	0.8927	TMSB4Y
ENSG00000268501	0.117	0.8829	CCDC22
ENSG00000147419	-0.01055	0.8743	CCDC25
ENSG00000159214	0.339	0.5068	CCDC24
ENSG00000162592	0.0432	0.8339	CCDC27
ENSG00000134086	0.01755	0.7483	VHL
ENSG00000176971	-0.11475	0.8302	FIBIN
ENSG00000100526	-0.10965	0.7355	CDKN3
ENSG00000150540	0.00186333333333	0.989	HNMT
ENSG00000272773	-0.08295	0.8129	UBE2G2
ENSG00000132388	-0.052	0.8959	UBE2G1
ENSG00000112078	0.0786666666667	0.6791	KCTD20
ENSG00000188997	0.0685	0.9212	KCTD21
ENSG00000166595	-0.0437	0.8866	FAM96B
ENSG00000164188	0.0268	0.9414	RANBP3L
ENSG00000177943	0.126	0.6811	MAMDC4
ENSG00000183688	0.0241	0.7572	FAM101B
