ENSG_id	logFC	adj_pval	gene
ENSG00000112110	0.274	0.74359	MRPL18
ENSG00000115364	-0.0246333333333	0.9516	MRPL19
ENSG00000144837	-0.229	0.74359	PLA1A
ENSG00000165071	0.22	0.74359	TMEM71
ENSG00000119537	-0.2031	0.96178	KDSR
ENSG00000173267	-0.236	0.74359	SNCG
ENSG00000074317	-0.0321	0.9353	SNCB
ENSG00000145335	0.11404	0.98838	SNCA
ENSG00000070423	0.1999	0.92836	RNF126
ENSG00000101695	0.0464	0.9557	RNF125
ENSG00000164068	-0.0691	0.93288	RNF123
ENSG00000133874	-0.205	0.74604	RNF122
ENSG00000137522	-0.598	0.74359	RNF121
ENSG00000230780	-0.00258	0.99473	OR11A1
ENSG00000151835	0.0282	0.98066	SACS
ENSG00000111231	0.178	0.74692	GPN3
ENSG00000142751	0.27225	0.95757	GPN2
ENSG00000109320	0.534	0.74359	NFKB1
ENSG00000077150	0.217833333333	0.93135	NFKB2
ENSG00000123992	0.0728666666667	0.97252	DNPEP
ENSG00000102128	0.06	0.86027	RAB40AL
ENSG00000196470	0.2538	0.88855	SIAH1
ENSG00000181788	0.0941	0.80861	SIAH2
ENSG00000215475	-0.0864	0.82091	SIAH3
ENSG00000164346	0.413	0.74359	NSA2
ENSG00000165966	-0.0272	0.9353	PDZRN4
ENSG00000081913	-0.02085	0.96752	PHLPP1
ENSG00000121440	0.0746333333333	0.94051	PDZRN3
ENSG00000183798	0.228	0.76993	EMILIN3
ENSG00000132205	0.346333333333	0.76201	EMILIN2
ENSG00000138080	0.0023	0.99728	EMILIN1
ENSG00000204920	0.162	0.90451	ZNF155
ENSG00000128791	0.24015	0.96772	TWSG1
ENSG00000108405	-0.0741	0.89956	P2RX1
ENSG00000109991	-0.0317	0.95453	P2RX3
ENSG00000187848	-0.0494725	0.99162	P2RX2
ENSG00000083454	0.471	0.74359	P2RX5
ENSG00000135124	0.168	0.77038	P2RX4
ENSG00000133265	0.202	0.79438	HSPBP1
ENSG00000099957	0.0442	0.92833	P2RX6
ENSG00000115841	0.0233333333333	0.94282	RMDN2
ENSG00000137824	-0.0177	0.97532	RMDN3
ENSG00000176623	-0.0423666666667	0.97156	RMDN1
ENSG00000205744	-0.0232	0.9535	DENND1C
ENSG00000213047	0.283883333333	0.97223	DENND1B
ENSG00000119522	0.201	0.74359	DENND1A
ENSG00000083520	-0.19698	0.87397	DIS3
ENSG00000163930	0.2255	0.76472	BAP1
ENSG00000179526	0.0141	0.9741	SHARPIN
ENSG00000116285	0.11	0.90522	ERRFI1
ENSG00000134744	0.05295	0.97284	ZCCHC11
ENSG00000155329	0.599	0.74359	ZCCHC10
ENSG00000121766	0.04355	0.78981	ZCCHC17
ENSG00000140948	0.231666666667	0.76156	ZCCHC14
ENSG00000268176	-0.0163	0.97977	ZCCHC18
ENSG00000134452	0.1541	0.94192	FBXO18
ENSG00000241322	-0.0668075	0.99548	CDRT1
ENSG00000175311	-0.0167	0.96772	ANKS4B
ENSG00000160087	0.145105	0.98832	UBE2J2
ENSG00000090097	0.0167	0.98259	PCBP4
ENSG00000022567	0.1119	0.89211	SLC45A4
ENSG00000162426	-0.00835	0.9909	SLC45A1
ENSG00000106853	0.156466666667	0.885	PTGR1
ENSG00000140043	0.425	0.74359	PTGR2
ENSG00000136463	0.1249	0.90533	TACO1
ENSG00000129422	0.285525	0.9426	MTUS1
ENSG00000132938	0.11507	0.98949	MTUS2
ENSG00000006652	0.0717	0.98998	IFRD1
ENSG00000273028	0.518	0.74359	IFRD2
ENSG00000178038	0.164	0.87112	ALS2CL
ENSG00000104760	0.00265	0.99548	FGL1
ENSG00000104331	0.219	0.82668	IMPAD1
ENSG00000111432	0.0663	0.90253	FZD10
ENSG00000197381	0.18828	0.9343	ADARB1
ENSG00000110721	0.64	0.74359	CHKA
ENSG00000100288	0.182	0.74359	CHKB
ENSG00000165733	0.478	0.74359	BMS1
ENSG00000037757	0.0455	0.96881	MRI1
ENSG00000168175	0.2255	0.83815	MAPK1IP1L
ENSG00000151914	0.19649	0.97242	DST
ENSG00000096696	0.539	0.75044	DSP
ENSG00000178726	-0.632666666667	0.74359	THBD
ENSG00000111817	0.053825	0.98053	DSE
ENSG00000106244	0.018	0.74593	PDAP1
ENSG00000177946	0.0003	0.91811	CENPBD1
ENSG00000137266	-0.26845	0.90605	SLC22A23
ENSG00000197658	0.0457	0.91659	SLC22A24
ENSG00000167766	0.4079	0.8928	ZNF83
ENSG00000148090	-0.146	0.89291	AUH
ENSG00000269594	-0.04045	0.89517	ZNF81
ENSG00000174255	0.0199	0.95496	ZNF80
ENSG00000105750	0.5555	0.74359	ZNF85
ENSG00000198040	-0.1044	0.85226	ZNF84
ENSG00000167695	-0.256	0.78761	FAM57A
ENSG00000108518	0.261	0.74359	PFN1
ENSG00000177938	-0.129	0.74359	CAPZA3
ENSG00000198898	0.0391	0.95161	CAPZA2
ENSG00000116489	0.03318	0.98655	CAPZA1
ENSG00000244486	-0.113033333333	0.94121	SCARF2
ENSG00000074660	0.1318	0.8581	SCARF1
ENSG00000100991	0.108	0.79664	TRPC4AP
ENSG00000120647	0.407	0.76319	CCDC77
ENSG00000119965	0.15455	0.91089	C10orf88
ENSG00000147869	0.0707	0.83645	CER1
ENSG00000165863	0.119	0.77264	C10orf82
ENSG00000224320	0.0039	0.88363	HLA-A
ENSG00000269114	0.00338	0.99548	MAGEA6
ENSG00000198785	0.072	0.96855	GRIN3A
ENSG00000116032	0.38	0.74359	GRIN3B
ENSG00000174579	0.486	0.74359	MSL2
ENSG00000088538	0.168	0.74359	DOCK3
ENSG00000106066	0.0382	0.9105	CPVL
ENSG00000100422	-0.149	0.80981	CERK
ENSG00000102760	-0.190666666667	0.85889	RGCC
ENSG00000111052	0.1794	0.99231	LIN7A
ENSG00000148943	0.228233333333	0.84083	LIN7C
ENSG00000104863	0.06345	0.97721	LIN7B
ENSG00000184903	-0.144	0.75457	IMMP2L
ENSG00000168040	0.471	0.74359	FADD
ENSG00000131196	0.13526	0.90215	NFATC1
ENSG00000101096	0.067925	0.89799	NFATC2
ENSG00000197756	0.3177	0.87111	RPL37A
ENSG00000183578	-0.0996	0.77289	TNFAIP8L3
ENSG00000163154	-0.267	0.74359	TNFAIP8L2
ENSG00000185361	0.611	0.74359	TNFAIP8L1
ENSG00000270478	-0.034	0.74771	AP2B1
ENSG00000127554	0.069	0.74359	GFER
ENSG00000003137	-0.586435	0.99555	CYP26B1
ENSG00000166143	0.128	0.77506	PPP1R14D
ENSG00000173457	0.627	0.74359	PPP1R14B
ENSG00000198729	0.104	0.95329	PPP1R14C
ENSG00000167641	0.026	0.9538	PPP1R14A
ENSG00000179954	0.256	0.74359	SSC5D
ENSG00000113555	0.343	0.74404	PCDH12
ENSG00000138650	0.03995	0.85182	PCDH10
ENSG00000118946	0.0685	0.95584	PCDH17
ENSG00000137760	0.32	0.85956	ALKBH8
ENSG00000150275	0.10215	0.87221	PCDH15
ENSG00000239382	0.0641	0.90104	ALKBH6
ENSG00000100104	-0.07305	0.96083	SRRD
ENSG00000189184	0.2183	0.89326	PCDH18
ENSG00000165194	0.289	0.74359	PCDH19
ENSG00000189046	0.234	0.76212	ALKBH2
ENSG00000166199	0.255	0.74359	ALKBH3
ENSG00000143952	0.2577	0.94278	VPS54
ENSG00000073008	0.241728571429	0.98066	PVR
ENSG00000170498	0.644	0.74359	KISS1
ENSG00000100603	0.4015	0.74359	SNW1
ENSG00000065618	0.0305	0.97028	COL17A1
ENSG00000203896	0.212	0.74359	LIME1
ENSG00000178761	-0.0123333333333	0.89582	FAM219B
ENSG00000164970	-0.179	0.75688	FAM219A
ENSG00000139549	0.0349	0.93218	DHH
ENSG00000156345	0.378	0.76797	CDK20
ENSG00000163286	0.1135	0.8879	ALPPL2
ENSG00000180530	0.3455	0.74359	NRIP1
ENSG00000053702	0.0403	0.92794	NRIP2
ENSG00000175352	0.09255	0.95092	NRIP3
ENSG00000151532	0.00734	0.82203	VTI1A
ENSG00000100568	-0.313266666667	0.94531	VTI1B
ENSG00000168564	0.387	0.74359	CDKN2AIP
ENSG00000198108	0.166	0.92771	CHSY3
ENSG00000131873	-0.208	0.74359	CHSY1
ENSG00000145247	0.405	0.74359	OCIAD2
ENSG00000109180	0.08552	0.91977	OCIAD1
ENSG00000153207	-0.2165	0.74359	AHCTF1
ENSG00000100416	0.448	0.74359	TRMU
ENSG00000097033	0.345533333333	0.99056	SH3GLB1
ENSG00000148341	0.198525	0.92842	SH3GLB2
ENSG00000085872	-0.0113433333333	0.98577	CHERP
ENSG00000136161	-0.33205	0.88084	RCBTB2
ENSG00000163312	0.17942	0.94123	HELQ
ENSG00000133048	-0.445666666667	0.92682	CHI3L1
ENSG00000092853	0.22075	0.91014	CLSPN
ENSG00000198265	-0.0193333333333	0.93053	HELZ
ENSG00000179820	-0.1995	0.85931	MYADM
ENSG00000146587	-0.0524666666667	0.97324	RBAK
ENSG00000167858	0.0719	0.85606	TEKT1
ENSG00000125409	-0.0327	0.92518	TEKT3
ENSG00000092850	0.0145	0.9802	TEKT2
ENSG00000153060	0.065945	0.99621	TEKT5
ENSG00000132361	-0.082	0.84371	CLUH
ENSG00000183624	0.27	0.89329	HMCES
ENSG00000170345	-0.031	0.95195	FOS
ENSG00000255103	0.09985	0.88162	KIAA0754
ENSG00000198920	0.22	0.80107	KIAA0753
ENSG00000130254	0.2235	0.75583	SAFB2
ENSG00000182319	-0.164	0.88688	SGK223
ENSG00000100012	0.1468	0.88801	SEC14L3
ENSG00000100003	-0.03444	0.85891	SEC14L2
ENSG00000129657	0.18925	0.97676	SEC14L1
ENSG00000103184	-0.0167	0.97674	SEC14L5
ENSG00000133488	-0.1245	0.89332	SEC14L4
ENSG00000005007	0.17405	0.87445	UPF1
ENSG00000151461	0.366	0.74458	UPF2
ENSG00000162804	-0.08675	0.97449	SNED1
ENSG00000115008	-0.4025	0.79532	IL1A
ENSG00000125538	-0.4515	0.86894	IL1B
ENSG00000185479	0.038635	0.98305	KRT6B
ENSG00000205420	-0.0055	0.99331	KRT6A
ENSG00000105664	-0.00204	0.99812	COMP
ENSG00000093010	0.1074	0.91084	COMT
ENSG00000150873	0.0508	0.90329	C2orf50
ENSG00000198054	-0.124	0.78572	DSCR8
ENSG00000150782	0.762	0.74359	IL18
ENSG00000142224	0.00359	0.9962	IL19
ENSG00000136634	0.157	0.74359	IL10
ENSG00000095752	0.0492	0.98601	IL11
ENSG00000169194	0.173	0.74359	IL13
ENSG00000164136	0.239	0.76993	IL15
ENSG00000172349	-0.0813333333333	0.97361	IL16
ENSG00000142634	0.481	0.74359	EFHD2
ENSG00000115468	-0.167	0.76993	EFHD1
ENSG00000254093	0.377	0.79056	PINX1
ENSG00000106624	-0.312	0.74359	AEBP1
ENSG00000128266	0.124	0.81822	GNAZ
ENSG00000139154	0.247	0.83377	AEBP2
ENSG00000188419	-0.00303333333333	0.90975	CHM
ENSG00000180776	0.742	0.74359	ZDHHC20
ENSG00000175893	0.067	0.97969	ZDHHC21
ENSG00000177108	-0.0225	0.74359	ZDHHC22
ENSG00000184307	0.165	0.86325	ZDHHC23
ENSG00000174165	-0.066	0.96511	ZDHHC24
ENSG00000016082	0.0707	0.88091	ISL1
ENSG00000159556	0.21	0.74359	ISL2
ENSG00000117501	-0.11	0.75058	MROH9
ENSG00000101353	0.079	0.74593	MROH8
ENSG00000166959	-0.0359	0.91484	MS4A8
ENSG00000166927	0.114266666667	0.82373	MS4A7
ENSG00000184313	-0.0552	0.87165	MROH7
ENSG00000204839	0.208	0.76896	MROH6
ENSG00000179832	0.028375	0.91534	MROH1
ENSG00000149516	0.04065	0.95911	MS4A3
ENSG00000156738	-0.026275	0.93144	MS4A1
ENSG00000272957	-0.0067	0.83941	ZNF141
ENSG00000166478	0.00516	0.99675	ZNF143
ENSG00000115568	-0.0613	0.89465	ZNF142
ENSG00000107447	-0.05473	0.9798	DNTT
ENSG00000167635	0.1608	0.7972	ZNF146
ENSG00000163848	0.0740114285714	0.99082	ZNF148
ENSG00000134755	0.12155	0.99178	DSC2
ENSG00000134762	-0.00256666666667	0.95091	DSC3
ENSG00000134765	0.0374	0.93053	DSC1
ENSG00000215301	0.512883333333	0.97249	DDX3X
ENSG00000067048	0.5138	0.90042	DDX3Y
ENSG00000102763	0.1445	0.75769	VWA8
ENSG00000138614	0.345	0.74359	VWA9
ENSG00000100401	0.658333333333	0.74359	RANGAP1
ENSG00000179403	-0.01884	0.97645	VWA1
ENSG00000104783	0.0138	0.98163	KCNN4
ENSG00000143603	-0.09985	0.84176	KCNN3
ENSG00000080709	0.164	0.81641	KCNN2
ENSG00000105642	-0.157	0.74593	KCNN1
ENSG00000129009	-0.387	0.74359	ISLR
ENSG00000168734	0.289	0.74359	PKIG
ENSG00000171033	0.0145	0.77734	PKIA
ENSG00000135549	-0.01825	0.98202	PKIB
ENSG00000114021	0.479	0.74359	NIT2
ENSG00000158793	-0.1228	0.95042	NIT1
ENSG00000127377	0.0348	0.9391	CRYGN
ENSG00000103145	0.06735	0.93575	HCFC1R1
ENSG00000156521	0.1356	0.98132	TYSND1
ENSG00000128908	0.1279	0.8931	INO80
ENSG00000119801	-0.367	0.77597	YPEL5
ENSG00000144445	-0.06814	0.97696	KANSL1L
ENSG00000187954	-0.05895	0.88832	CYHR1
ENSG00000116205	0.27065	0.87812	TCEANC2
ENSG00000197721	0.0212	0.95987	CR1L
ENSG00000124789	-0.00633333333333	0.76319	NUP153
ENSG00000213215	-0.00494	0.99129	OR2F1
ENSG00000113569	0.751	0.74359	NUP155
ENSG00000108018	0.08525	0.81391	SORCS1
ENSG00000184985	-1.0	0.71108	SORCS2
ENSG00000156395	-0.0225	0.95987	SORCS3
ENSG00000134905	0.11972	0.96933	CARS2
ENSG00000268675	0.489	0.74359	GPKOW
ENSG00000111704	-0.007	0.77002	NANOG
ENSG00000180245	-0.113	0.74593	RRH
ENSG00000102882	0.299	0.78912	MAPK3
ENSG00000100030	0.333185714286	0.82946	MAPK1
ENSG00000069956	-0.04555	0.8879	MAPK6
ENSG00000197580	0.705	0.79267	BCO2
ENSG00000107643	-0.0586	0.88061	MAPK8
ENSG00000050748	0.36	0.74359	MAPK9
ENSG00000138161	-0.114	0.7642	CUZD1
ENSG00000104903	-0.0174	0.97215	LYL1
ENSG00000183337	0.02905	0.95963	BCOR
ENSG00000168658	-0.05598	0.97124	VWA3B
ENSG00000144115	-0.0452	0.95455	THNSL2
ENSG00000185875	-0.1535	0.83711	THNSL1
ENSG00000175267	-0.03705	0.93847	VWA3A
ENSG00000172156	-0.154	0.78595	CCL11
ENSG00000181374	-0.07	0.91649	CCL13
ENSG00000159592	0.1738	0.94051	GPBP1L1
ENSG00000102970	0.0167	0.9689	CCL17
ENSG00000006074	-0.1275	0.7679	CCL18
ENSG00000172724	0.0867	0.85053	CCL19
ENSG00000173757	0.18204	0.97718	STAT5B
ENSG00000126561	0.203	0.74359	STAT5A
ENSG00000187583	-0.0502	0.89313	PLEKHN1
ENSG00000197249	-0.07845	0.98305	SERPINA1
ENSG00000196136	0.00286	0.99712	SERPINA3
ENSG00000100665	-0.0831	0.81391	SERPINA4
ENSG00000188488	-0.0981	0.86954	SERPINA5
ENSG00000170099	0.0247	0.9518	SERPINA6
ENSG00000123561	0.128	0.75245	SERPINA7
ENSG00000170054	0.12	0.88141	SERPINA9
ENSG00000091732	0.389	0.74359	ZC3HC1
ENSG00000110074	0.402	0.74593	FOXRED1
ENSG00000162687	-0.17515	0.79728	KCNT2
ENSG00000171992	0.2432	0.91962	SYNPO
ENSG00000178971	-0.1767	0.91929	CTC1
ENSG00000139223	-0.0109	0.97674	ANP32D
ENSG00000265346	0.786333333333	0.74359	ANP32E
ENSG00000136938	0.307	0.74359	ANP32B
ENSG00000140350	0.213333333333	0.76293	ANP32A
ENSG00000172987	-0.0378	0.91616	HPSE2
ENSG00000198650	0.03946	0.98766	TAT
ENSG00000116127	0.1557	0.98548	ALMS1
ENSG00000268904	0.2525	0.74359	TAZ
ENSG00000272811	0.0329	0.83403	ATRNL1
ENSG00000198056	1.11	0.74359	PRIM1
ENSG00000146143	0.0478	0.96549	PRIM2
ENSG00000179148	-0.0858	0.92727	ALOXE3
ENSG00000205592	0.0265	0.94021	MUC19
ENSG00000169876	0.0323	0.97976	MUC17
ENSG00000181143	0.0891	0.82944	MUC16
ENSG00000169550	-0.02825	0.98128	MUC15
ENSG00000173702	0.03366	0.99403	MUC13
ENSG00000205277	0.23855	0.90966	MUC12
ENSG00000176438	0.248	0.74359	SYNE3
ENSG00000169895	0.422	0.74359	SYAP1
ENSG00000105879	0.2075	0.82104	CBLL1
ENSG00000102974	0.256	0.75229	CTCF
ENSG00000068831	0.0610975	0.9842	RASGRP2
ENSG00000152689	0.23045	0.95798	RASGRP3
ENSG00000172575	-0.138	0.74771	RASGRP1
ENSG00000171777	-0.05545	0.91585	RASGRP4
ENSG00000173114	0.1745	0.83905	LRRN3
ENSG00000170382	0.00463333333333	0.95399	LRRN2
ENSG00000175928	0.0202	0.96313	LRRN1
ENSG00000170516	-0.0742	0.80796	COX7B2
ENSG00000100209	0.224	0.74359	HSCB
ENSG00000101336	0.083	0.84107	HCK
ENSG00000146576	0.0252666666667	0.98128	C7orf26
ENSG00000130818	0.15425	0.8879	ZNF426
ENSG00000204947	0.0513	0.8879	ZNF425
ENSG00000102935	-0.0403	0.95496	ZNF423
ENSG00000197050	0.033805	0.99167	ZNF420
ENSG00000131116	0.03935	0.98704	ZNF428
ENSG00000197013	-0.0808	0.81309	ZNF429
ENSG00000117477	-0.07385	0.94531	CCDC181
ENSG00000166329	0.0701	0.89154	CCDC182
ENSG00000129559	0.226	0.74896	NEDD8
ENSG00000111859	0.2017	0.9524	NEDD9
ENSG00000174944	-0.129	0.74359	P2RY14
ENSG00000139350	0.383666666667	0.83702	NEDD1
ENSG00000069869	0.428	0.74593	NEDD4
ENSG00000169313	-0.0467	0.94418	P2RY12
ENSG00000181631	-0.0797	0.80618	P2RY13
ENSG00000136895	-0.0313	0.8304	GARNL3
ENSG00000156384	0.1945	0.87794	SFR1
ENSG00000273310	-0.27	0.76516	PCDHB14
ENSG00000164054	0.57	0.74359	SHISA5
ENSG00000163431	0.16365	0.90617	LMOD1
ENSG00000163380	0.0479333333333	0.94054	LMOD3
ENSG00000170807	-0.0269	0.95133	LMOD2
ENSG00000113492	-0.0617	0.86982	AGXT2
ENSG00000153071	0.472	0.74359	DAB2
ENSG00000173406	-0.06395	0.97978	DAB1
ENSG00000144566	0.114976666667	0.98601	RAB5A
ENSG00000108774	0.17535	0.90991	RAB5C
ENSG00000111540	-0.0554	0.90781	RAB5B
ENSG00000154764	-0.0731	0.90463	WNT7A
ENSG00000188064	-0.0497	0.90365	WNT7B
ENSG00000273074	-0.16	0.79575	OSCAR
ENSG00000144655	-0.0176	0.97832	CSRNP1
ENSG00000110925	0.3535	0.76797	CSRNP2
ENSG00000178662	-0.172142857143	0.94156	CSRNP3
ENSG00000164919	0.211	0.74359	COX6C
ENSG00000237515	0.1081	0.82893	SHISA9
ENSG00000169679	0.51768	0.95949	BUB1
ENSG00000154473	0.1379	0.91508	BUB3
ENSG00000176046	0.18	0.79711	NUPR1
ENSG00000185100	-0.52925	0.98733	ADSSL1
ENSG00000170647	-0.118	0.81406	TMEM133
ENSG00000166448	-0.342	0.74359	TMEM130
ENSG00000075568	-0.077425	0.99059	TMEM131
ENSG00000181264	0.202333333333	0.78818	TMEM136
ENSG00000172663	-0.079	0.76201	TMEM134
ENSG00000166575	0.1014	0.94415	TMEM135
ENSG00000149483	0.382	0.74636	TMEM138
ENSG00000178826	-0.04085	0.98106	TMEM139
ENSG00000178919	0.12795	0.81362	FOXE1
ENSG00000186790	-0.00285	0.99531	FOXE3
ENSG00000080189	-0.0128	0.95393	SLC35C2
ENSG00000181830	0.158	0.74359	SLC35C1
ENSG00000269380	-0.018	0.95451	XK
ENSG00000124343	-0.499	0.74359	XG
ENSG00000183644	-0.108	0.7642	C11orf88
ENSG00000168005	0.0682	0.8973	C11orf84
ENSG00000173237	0.00862	0.9856	C11orf86
ENSG00000185742	0.0586866666667	0.99364	C11orf87
ENSG00000173715	0.2399	0.97657	C11orf80
ENSG00000055917	0.07595	0.98838	PUM2
ENSG00000172551	0.24	0.74359	MUCL1
ENSG00000106113	-0.01305	0.90191	CRHR2
ENSG00000257793	0.0292333333333	0.86561	CRHR1
ENSG00000153930	0.0441333333333	0.82668	ANKFN1
ENSG00000168515	-0.0443	0.90417	SCGB1D1
ENSG00000124935	0.0611	0.90463	SCGB1D2
ENSG00000153046	0.140766666667	0.9494	CDYL
ENSG00000180353	0.288	0.74359	HCLS1
ENSG00000242220	-0.0122	0.8711	TCP10L
ENSG00000129347	0.364	0.74359	KRI1
ENSG00000205356	0.222333333333	0.80698	TECPR1
ENSG00000196663	0.0621	0.96589	TECPR2
ENSG00000172288	0.0558	0.89332	CDY1
ENSG00000110871	-0.0646	0.87594	COQ5
ENSG00000159403	-0.233	0.86448	C1R
ENSG00000157107	0.4585	0.74359	FCHO2
ENSG00000130475	-0.166	0.7511	FCHO1
ENSG00000115307	0.0942	0.87003	AUP1
ENSG00000176720	0.121925	0.99675	BOK
ENSG00000108439	-0.167	0.77839	PNPO
ENSG00000250733	-0.116	0.83268	C8orf17
ENSG00000077420	0.271	0.82724	APBB1IP
ENSG00000157933	-0.0846666666667	0.77879	SKI
ENSG00000153446	0.118	0.75364	C16orf89
ENSG00000064042	0.308325	0.91451	LIMCH1
ENSG00000080822	0.10274	0.99107	CLDND1
ENSG00000155330	0.0796	0.90191	C16orf87
ENSG00000160318	-0.129	0.75058	CLDND2
ENSG00000164949	0.065	0.94556	GEM
ENSG00000111785	0.0799	0.93071	RIC8B
ENSG00000240682	0.3508	0.97284	ISY1
ENSG00000266074	0.142466666667	0.91451	BAHCC1
ENSG00000253767	0.133	0.78815	PCDHGA8
ENSG00000261934	0.0517	0.87072	PCDHGA9
ENSG00000254245	0.3375	0.8111	PCDHGA3
ENSG00000204956	0.218	0.74359	PCDHGA1
ENSG00000262576	0.104	0.90131	PCDHGA4
ENSG00000268312	0.0546	0.95175	PHF8
ENSG00000156531	-0.0352	0.92625	PHF6
ENSG00000197724	0.09596	0.9811	PHF2
ENSG00000118482	0.2163	0.91361	PHF3
ENSG00000225553	-0.3345	0.74359	PHF1
ENSG00000198535	-0.113	0.79829	C2CD4A
ENSG00000205502	-0.10945	0.90046	C2CD4B
ENSG00000183186	0.0311	0.96178	C2CD4C
ENSG00000040933	0.093135	0.99348	INPP4A
ENSG00000137411	0.295	0.74359	VARS2
ENSG00000177954	-0.0724	0.97095	RPS27
ENSG00000138326	0.1807	0.84289	RPS24
ENSG00000118181	0.00718	0.98618	RPS25
ENSG00000186468	0.14658	0.98454	RPS23
ENSG00000171858	0.06	0.89037	RPS21
ENSG00000088812	0.0468	0.95275	ATRN
ENSG00000180016	-0.0266	0.95496	OR1E1
ENSG00000255112	0.05175	0.96935	CHMP1B
ENSG00000131165	0.107	0.81103	CHMP1A
ENSG00000138073	0.38	0.74569	PREB
ENSG00000085377	0.121633333333	0.97161	PREP
ENSG00000141741	0.0251	0.97111	MIEN1
ENSG00000151779	0.0213633333333	0.98596	NBAS
ENSG00000196290	0.23	0.7511	NIF3L1
ENSG00000139644	0.2505	0.74359	TMBIM6
ENSG00000155957	0.1091	0.94116	TMBIM4
ENSG00000069696	-0.106	0.75384	DRD4
ENSG00000169676	-0.0684	0.87912	DRD5
ENSG00000149295	-0.073875	0.93646	DRD2
ENSG00000151577	0.0455	0.74914	DRD3
ENSG00000184845	0.0795	0.90032	DRD1
ENSG00000090863	0.21075	0.94523	GLG1
ENSG00000162222	0.1686	0.80959	TTC9C
ENSG00000174521	-0.02575	0.86376	TTC9B
ENSG00000142546	0.555	0.74359	NOSIP
ENSG00000198018	0.548	0.74359	ENTPD7
ENSG00000197586	0.185233333333	0.81973	ENTPD6
ENSG00000187097	0.0845	0.76373	ENTPD5
ENSG00000197217	0.005	0.82596	ENTPD4
ENSG00000168032	-0.05015	0.92392	ENTPD3
ENSG00000054179	0.02646	0.99764	ENTPD2
ENSG00000138185	-0.02349	0.99771	ENTPD1
ENSG00000164975	0.1293575	0.99686	SNAPC3
ENSG00000104976	0.473	0.75142	SNAPC2
ENSG00000023608	0.389	0.74359	SNAPC1
ENSG00000174446	0.0175333333333	0.94813	SNAPC5
ENSG00000165684	0.07575	0.97721	SNAPC4
ENSG00000104689	0.442333333333	0.74593	TNFRSF10A
ENSG00000163666	0.172	0.74359	HESX1
ENSG00000142065	0.0129	0.979	ZFP14
ENSG00000016602	-0.142	0.74359	CLCA4
ENSG00000164304	-0.107	0.75773	CAGE1
ENSG00000101000	0.232	0.74359	PROCR
ENSG00000177947	0.166	0.74846	ODF3
ENSG00000136811	0.641	0.7504	ODF2
ENSG00000155087	0.222	0.74359	ODF1
ENSG00000184650	0.0523	0.9189	ODF4
ENSG00000101350	0.1178	0.90563	KIF3B
ENSG00000084731	0.05345	0.95961	KIF3C
ENSG00000131437	0.185	0.75058	KIF3A
ENSG00000144339	-0.0523	0.99021	TMEFF2
ENSG00000124356	-0.103333333333	0.88291	STAMBP
ENSG00000174123	-0.03915	0.98548	TLR10
ENSG00000165434	0.07206	0.86752	PGM2L1
ENSG00000198829	0.0523	0.89998	SUCNR1
ENSG00000213714	0.0688	0.86448	FAM209B
ENSG00000006638	-0.06245	0.92447	TBXA2R
ENSG00000071537	-0.0829	0.88868	SEL1L
ENSG00000272309	-0.05816	0.98601	PDSS2
ENSG00000148459	0.25895	0.96505	PDSS1
ENSG00000116685	0.1095	0.78392	KIAA2013
ENSG00000044459	-0.0215125	0.99489	CNTLN
ENSG00000213853	0.689675	0.91435	EMP2
ENSG00000142227	0.315	0.74359	EMP3
ENSG00000134531	-0.1125	0.84167	EMP1
ENSG00000205542	-0.109	0.81013	TMSB4X
ENSG00000154620	0.379	0.74359	TMSB4Y
ENSG00000268501	0.4115	0.74593	CCDC22
ENSG00000147419	0.1875	0.88385	CCDC25
ENSG00000159214	-0.0255	0.96863	CCDC24
ENSG00000162592	0.082	0.81981	CCDC27
ENSG00000134086	0.02355	0.9721	VHL
ENSG00000176971	-0.0575	0.81405	FIBIN
ENSG00000116885	-0.0598	0.9198	OSCP1
ENSG00000100526	1.28	0.74359	CDKN3
ENSG00000150540	0.101	0.88832	HNMT
ENSG00000272773	0.3805	0.75762	UBE2G2
ENSG00000132388	0.0742	0.93104	UBE2G1
ENSG00000112078	-0.482766666667	0.97373	KCTD20
ENSG00000188997	-0.0616	0.86902	KCTD21
ENSG00000119004	0.507	0.74359	CYP20A1
ENSG00000164188	-0.0663	0.85111	RANBP3L
ENSG00000177943	0.38	0.74359	MAMDC4
ENSG00000115816	0.0755	0.83014	CEBPZ
ENSG00000183688	0.2915	0.80811	FAM101B
ENSG00000166224	0.328266666667	0.94746	SGPL1
ENSG00000166313	-0.0154	0.98337	APBB1
ENSG00000163697	0.154614285714	0.94985	APBB2
ENSG00000091157	-0.023325	0.99396	WDR7
ENSG00000178252	0.422	0.78482	WDR6
ENSG00000196363	0.617	0.74359	WDR5
ENSG00000160193	0.544333333333	0.74896	WDR4
ENSG00000065183	0.01175	0.89341	WDR3
ENSG00000131504	0.06425	0.87112	DIAPH1
ENSG00000071127	0.32308	0.9889	WDR1
ENSG00000139734	0.735766666667	0.86961	DIAPH3
ENSG00000171201	-0.0299	0.94445	SMR3B
ENSG00000109208	0.145	0.74359	SMR3A
ENSG00000111775	0.042	0.91848	COX6A1
ENSG00000156885	-0.377	0.74359	COX6A2
ENSG00000110777	-0.139	0.7637	POU2AF1
ENSG00000166435	0.02745	0.98704	XRRA1
